AdID Product Interest,PI Purchased (Item PI),Market Channel,Ad ID,Origin,Order Week Monday,Order Date,# of Kits,Value (Product + Shipping)
Bowflex Selecttech Dumbbells,Bowflex Selecttech Dumbbells,Un-Sourced,CAM40819 1800SELECTTECH,Call Center Internal,9/19/2016,9/19/2016,1,699.00
Bowflex Max Trainer,Bowflex Max Trainer,Un-Sourced,CAM45327 1800MAXTRAINER,Call Center Internal,9/19/2016,9/19/2016,3,5847.00
Bowflex Max Trainer,Treadclimber,Un-Sourced,CAM45327 1800MAXTRAINER,Call Center Internal,9/19/2016,9/19/2016,0,.00
Bowflex Max Trainer,Bowflex Max Trainer,Electronic - Short Form,CAM45694 ICASESF14B,Web,9/19/2016,9/20/2016,2,3798.00
Bowflex Brand,Bowflex Home Gyms,Electronic - UnSourced,CAM49449 BOWWEB800CA,Call Center Internal,9/19/2016,9/20/2016,0,223.95
Bowflex Brand,Treadclimber,Electronic - UnSourced,CAM49450 BOWWEB800,Call Center Internal,9/19/2016,9/20/2016,1,2588.08
Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM29862 icawbowflexca,Web,9/19/2016,9/20/2016,6,10344.00
Bowflex Brand,Bowflex Selecttech Dumbbells,Electronic - UnSourced,CAM29862 icawbowflexca,Web,9/19/2016,9/20/2016,1,668.00
Bowflex Brand,Bowflex Max Trainer,Online Search,CAM30891 SAWICAOSGCW,Call Center Internal,9/19/2016,9/20/2016,1,1899.00
Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM45690 SAWICAOSGCE,Call Center Internal,9/19/2016,9/20/2016,1,1249.00
Bowflex Max Trainer,Treadclimber,Online Search,CAM45690 SAWICAOSGCE,Call Center Internal,9/19/2016,9/20/2016,0,118.99
Bowflex Brand,Bowflex Home Gyms,Online Search,CAM31266 icaosgcgl1,Web,9/19/2016,9/20/2016,0,118.99
Bowflex Brand,Bowflex Max Trainer,Online Search,CAM31266 icaosgcgl1,Web,9/19/2016,9/20/2016,1,2058.00
Bowflex Brand,Bowflex Selecttech Dumbbells,Online Search,CAM31266 icaosgcgl1,Web,9/19/2016,9/20/2016,1,528.99
Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM45624 ICAOSGCESL2,Web,9/19/2016,9/20/2016,3,5047.00
Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM45628 ICAOSBCESL2,Web,9/19/2016,9/20/2016,1,1899.00
Bowflex Max Trainer,Treadclimber,Online Search,CAM45628 ICAOSBCESL2,Web,9/19/2016,9/20/2016,0,99.00
Bowflex Max Trainer,Bowflex Max Trainer,Online Shopping,CAM45631 ICAOFG2EFEED1,Web,9/19/2016,9/20/2016,2,3307.00
Bowflex Max Trainer,Bowflex Max Trainer,Short Form,CAM48845 APTNC120J14FSKST,Call Center Internal,9/19/2016,9/20/2016,1,2599.00
Bowflex Max Trainer,Bowflex Max Trainer,Short Form,CAM48869 ZEETC120J14FSKST,Call Center Internal,9/19/2016,9/20/2016,1,1299.00
Treadclimber,Treadclimber,Electronic - Short Form,CAM37204 icastsf12b,Web,9/19/2016,9/21/2016,1,2569.10
Bowflex Max Trainer,Bowflex Max Trainer,Electronic - Short Form,CAM45694 ICASESF14B,Web,9/19/2016,9/21/2016,1,2058.00
Bowflex Max Trainer,Bowflex Revolution,Electronic - Short Form,CAM45694 ICASESF14B,Web,9/19/2016,9/21/2016,1,3398.00
Bowflex Home Gyms,Bowflex Home Gyms,Electronic - UnSourced,CAM128 1800BOWFLEX_CAB,Call Center Internal,9/19/2016,9/21/2016,0,99.00
Bowflex Home Gyms,Bowflex Revolution,Electronic - UnSourced,CAM128 1800BOWFLEX_CAB,Call Center Internal,9/19/2016,9/21/2016,1,3597.00
Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM49449 BOWWEB800CA,Call Center Internal,9/19/2016,9/21/2016,1,1899.00
Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM29862 icawbowflexca,Web,9/19/2016,9/21/2016,1,2149.00
Bowflex Brand,Bowflex Selecttech Dumbbells,Electronic - UnSourced,CAM29862 icawbowflexca,Web,9/19/2016,9/21/2016,1,449.00
Bowflex Brand,- None -,Online Search,CAM30891 SAWICAOSGCW,Call Center Internal,9/19/2016,9/21/2016,0,189.00
Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM45690 SAWICAOSGCE,Call Center Internal,9/19/2016,9/21/2016,1,1999.00
Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM45692 SAWICAOFG2E,Call Center Internal,9/19/2016,9/21/2016,1,1899.00
Treadclimber,Treadclimber,Online Search,CAM30841 icaosgctsl2,Web,9/19/2016,9/21/2016,0,18.98
Bowflex Brand,Bowflex Max Trainer,Online Search,CAM31266 icaosgcgl1,Web,9/19/2016,9/21/2016,3,5697.00
Bowflex Brand,Treadclimber,Online Search,CAM31266 icaosgcgl1,Web,9/19/2016,9/21/2016,0,99.00
Bowflex Max Trainer,Bowflex Max Trainer,Online Shopping,CAM45631 ICAOFG2EFEED1,Web,9/19/2016,9/21/2016,2,3198.00
Bowflex Home Gyms,Bowflex Home Gyms,Un-Sourced,CAM40821 1800BOWFLEX,Call Center Internal,9/19/2016,9/21/2016,0,118.99
Bowflex Max Trainer,Bowflex Max Trainer,Un-Sourced,CAM45327 1800MAXTRAINER,Call Center Internal,9/19/2016,9/21/2016,1,1249.00
Bowflex Max Trainer,Bowflex Max Trainer,Electronic - Short Form,CAM45694 ICASESF14B,Web,9/19/2016,9/22/2016,1,2149.00
Bowflex Max Trainer,Treadclimber,Electronic - Short Form,CAM45694 ICASESF14B,Web,9/19/2016,9/22/2016,0,118.99
Bowflex Max Trainer,Bowflex Max Trainer,Electronic - UnSourced,CAM44236 SAWMAX,Call Center Internal,9/19/2016,9/22/2016,1,1899.00
Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM49449 BOWWEB800CA,Call Center Internal,9/19/2016,9/22/2016,1,1249.00
Bowflex Brand,Treadclimber,Electronic - UnSourced,CAM49449 BOWWEB800CA,Call Center Internal,9/19/2016,9/22/2016,1,4561.99
Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM29862 icawbowflexca,Web,9/19/2016,9/22/2016,6,12712.00
Bowflex Brand,Bowflex Selecttech Dumbbells,Electronic - UnSourced,CAM29862 icawbowflexca,Web,9/19/2016,9/22/2016,2,1426.00
Treadclimber,Bowflex Max Trainer,Online Search,CAM37660 icaosbctsl5,Web,9/19/2016,9/22/2016,1,2149.00
Bowflex Selecttech Dumbbells,Bowflex Selecttech Dumbbells,Online Search,CAM44557 icaosgcdsl8,Web,9/19/2016,9/22/2016,1,588.00
Bowflex Max Trainer,Bowflex Max Trainer,Online Shopping,CAM45631 ICAOFG2EFEED1,Web,9/19/2016,9/22/2016,1,1899.00
Bowflex Home Gyms,Bowflex Max Trainer,Un-Sourced,CAM28157 SALESFOLLOWUP,Call Center Internal,9/19/2016,9/22/2016,1,1899.00
Treadclimber,Treadclimber,Un-Sourced,CAM40825 1800TREADCLIMBER,Call Center Internal,9/19/2016,9/22/2016,1,4127.10
Bowflex Max Trainer,Bowflex Max Trainer,Electronic - Short Form,CAM45694 ICASESF14B,Web,9/19/2016,9/23/2016,1,2058.00
Bowflex Max Trainer,Bowflex Max Trainer,Electronic - UnSourced,CAM45699 SAWICAEEMAX,Call Center Internal,9/19/2016,9/23/2016,1,1899.00
Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM49449 BOWWEB800CA,Call Center Internal,9/19/2016,9/23/2016,3,5747.00
Bowflex Brand,Treadclimber,Electronic - UnSourced,CAM49449 BOWWEB800CA,Call Center Internal,9/19/2016,9/23/2016,1,2668.10
Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM29862 icawbowflexca,Web,9/19/2016,9/23/2016,1,1249.00
Bowflex Brand,Bowflex Selecttech Dumbbells,Electronic - UnSourced,CAM29862 icawbowflexca,Web,9/19/2016,9/23/2016,2,1166.99
Bowflex Max Trainer,Bowflex Home Gyms,Online Search,CAM45690 SAWICAOSGCE,Call Center Internal,9/19/2016,9/23/2016,1,1888.98
Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM45690 SAWICAOSGCE,Call Center Internal,9/19/2016,9/23/2016,2,3798.00
Bowflex Max Trainer,Treadclimber,Online Search,CAM45690 SAWICAOSGCE,Call Center Internal,9/19/2016,9/23/2016,0,.00
Bowflex Brand,Bowflex Home Gyms,Online Search,CAM31266 icaosgcgl1,Web,9/19/2016,9/23/2016,0,29.95
Bowflex Brand,Bowflex Max Trainer,Online Search,CAM31266 icaosgcgl1,Web,9/19/2016,9/23/2016,1,1899.00
Bowflex Brand,Bowflex Selecttech Dumbbells,Online Search,CAM31266 icaosgcgl1,Web,9/19/2016,9/23/2016,1,807.00
Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM45624 ICAOSGCESL2,Web,9/19/2016,9/23/2016,2,3898.00
Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM47273 ICAOSBCESL10,Web,9/19/2016,9/23/2016,1,1899.00
Bowflex Max Trainer,Treadclimber,Online Search,CAM47273 ICAOSBCESL10,Web,9/19/2016,9/23/2016,0,99.00
Bowflex Max Trainer,Bowflex Max Trainer,Online Shopping,CAM45631 ICAOFG2EFEED1,Web,9/19/2016,9/23/2016,1,1249.00
Bowflex Max Trainer,Bowflex Max Trainer,Short Form,CAM48859 NTVQC120J14FSKST,Call Center Internal,9/19/2016,9/23/2016,1,1999.00
Treadclimber,Treadclimber,Un-Sourced,CAM40825 1800TREADCLIMBER,Call Center Internal,9/19/2016,9/23/2016,1,2588.08
Bowflex Max Trainer,Bowflex Max Trainer,Electronic - Short Form,CAM45694 ICASESF14B,Web,9/19/2016,9/24/2016,2,3848.00
Treadclimber,Treadclimber,Electronic - UnSourced,CAM133 1800BOWFLEX_TRC,Call Center Internal,9/19/2016,9/24/2016,0,.00
Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM49449 BOWWEB800CA,Call Center Internal,9/19/2016,9/24/2016,2,2498.00
Bowflex Brand,Bowflex Home Gyms,Electronic - UnSourced,CAM29862 icawbowflexca,Web,9/19/2016,9/24/2016,1,1781.98
Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM29862 icawbowflexca,Web,9/19/2016,9/24/2016,4,7155.00
Treadclimber,Treadclimber,Online Search,CAM30896 SAWICAOSGCT,Call Center Internal,9/19/2016,9/24/2016,1,2588.08
Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM45690 SAWICAOSGCE,Call Center Internal,9/19/2016,9/24/2016,1,2599.00
Bowflex Brand,Bowflex Max Trainer,Online Search,CAM31266 icaosgcgl1,Web,9/19/2016,9/24/2016,1,1899.00
Bowflex Brand,Bowflex Home Gyms,Online Search,CAM39397 icaosgcwsl29,Web,9/19/2016,9/24/2016,1,1549.00
Bowflex Brand,Treadclimber,Online Search,CAM39397 icaosgcwsl29,Web,9/19/2016,9/24/2016,1,2998.99
Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM45624 ICAOSGCESL2,Web,9/19/2016,9/24/2016,2,3198.00
Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM45628 ICAOSBCESL2,Web,9/19/2016,9/24/2016,1,2599.00
Bowflex Max Trainer,Treadclimber,Online Social,CAM48226 ICAOXFBESCODE002,Web,9/19/2016,9/24/2016,1,2998.99
Bowflex Home Gyms,Bowflex Max Trainer,Un-Sourced,CAM28157 SALESFOLLOWUP,Call Center Internal,9/19/2016,9/24/2016,1,1899.00
Bowflex Max Trainer,Bowflex Max Trainer,Un-Sourced,CAM45327 1800MAXTRAINER,Call Center Internal,9/19/2016,9/24/2016,1,1899.00
Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM49449 BOWWEB800CA,Call Center Internal,9/19/2016,9/25/2016,1,1249.00
Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM29862 icawbowflexca,Web,9/19/2016,9/25/2016,4,7264.00
Bowflex Brand,Bowflex Selecttech Dumbbells,Electronic - UnSourced,CAM29862 icawbowflexca,Web,9/19/2016,9/25/2016,3,1705.00
Bowflex Brand,Treadclimber,Electronic - UnSourced,CAM29862 icawbowflexca,Web,9/19/2016,9/25/2016,1,2569.10
Bowflex Brand,Bowflex Home Gyms,Online Search,CAM30891 SAWICAOSGCW,Call Center Internal,9/19/2016,9/25/2016,0,311.99
Bowflex Brand,Bowflex Selecttech Dumbbells,Online Search,CAM30891 SAWICAOSGCW,Call Center Internal,9/19/2016,9/25/2016,2,1117.00
Treadclimber,Bowflex Max Trainer,Online Search,CAM30896 SAWICAOSGCT,Call Center Internal,9/19/2016,9/25/2016,1,1899.00
Bowflex Selecttech Dumbbells,Bowflex Selecttech Dumbbells,Online Search,CAM44557 icaosgcdsl8,Web,9/19/2016,9/25/2016,1,449.00
Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM45624 ICAOSGCESL2,Web,9/19/2016,9/25/2016,3,5747.00
Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM47271 ICAOSGCESL10,Web,9/19/2016,9/25/2016,1,2599.00
Bowflex Max Trainer,Bowflex Max Trainer,Online Shopping,CAM45631 ICAOFG2EFEED1,Web,9/19/2016,9/25/2016,2,2548.00
Bowflex Max Trainer,Bowflex Home Gyms,Short Form,CAM49336 SUNDN120HAM7*TIC,Call Center Internal,9/19/2016,9/25/2016,1,2161.98
Bowflex Max Trainer,Bowflex Max Trainer,Short Form,CAM49336 SUNDN120HAM7*TIC,Call Center Internal,9/19/2016,9/25/2016,1,1899.00
Bowflex Max Trainer,Bowflex Max Trainer,Electronic - Short Form,CAM45694 ICASESF14B,Web,9/26/2016,9/26/2016,1,1899.00
Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM29862 icawbowflexca,Call Center Internal,9/26/2016,9/26/2016,1,2758.00
Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM49449 BOWWEB800CA,Call Center Internal,9/26/2016,9/26/2016,3,5856.00
Bowflex Brand,Treadclimber,Electronic - UnSourced,CAM49449 BOWWEB800CA,Call Center Internal,9/26/2016,9/26/2016,0,99.00
Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM49450 BOWWEB800,Call Center Internal,9/26/2016,9/26/2016,1,1249.00
Bowflex Brand,Bowflex Home Gyms,Electronic - UnSourced,CAM29862 icawbowflexca,Web,9/26/2016,9/26/2016,0,118.99
Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM29862 icawbowflexca,Web,9/26/2016,9/26/2016,1,1458.00
Bowflex Brand,Bowflex Max Trainer,Online Search,CAM30891 SAWICAOSGCW,Call Center Internal,9/26/2016,9/26/2016,1,1249.00
Treadclimber,Bowflex Home Gyms,Online Search,CAM30896 SAWICAOSGCT,Call Center Internal,9/26/2016,9/26/2016,0,189.98
Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM45690 SAWICAOSGCE,Call Center Internal,9/26/2016,9/26/2016,2,4116.00
Bowflex Max Trainer,- None -,Online Search,CAM45691 SAWICAOSBCE,Call Center Internal,9/26/2016,9/26/2016,0,189.00
Bowflex Brand,Bowflex Home Gyms,Online Search,CAM31266 icaosgcgl1,Web,9/26/2016,9/26/2016,0,247.94
Bowflex Brand,Bowflex Revolution,Online Search,CAM31266 icaosgcgl1,Web,9/26/2016,9/26/2016,1,3597.00
Bowflex Brand,Bowflex Selecttech Dumbbells,Online Search,CAM31266 icaosgcgl1,Web,9/26/2016,9/26/2016,1,967.99
Bowflex Brand,Bowflex Max Trainer,Online Search,CAM40992 icaosbcgl1,Web,9/26/2016,9/26/2016,1,2949.00
Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM45624 ICAOSGCESL2,Web,9/26/2016,9/26/2016,2,4498.00
Bowflex Max Trainer,Bowflex Max Trainer,Online Shopping,CAM45631 ICAOFG2EFEED1,Web,9/26/2016,9/26/2016,1,1899.00
Bowflex Max Trainer,Bowflex Max Trainer,Online Social,CAM48224 SAWICAOXFBESCODE,Call Center Internal,9/26/2016,9/26/2016,1,2758.00
Bowflex Max Trainer,- None -,Un-Sourced,CAM45327 1800MAXTRAINER,Call Center Internal,9/26/2016,9/26/2016,0,99.00
Bowflex Max Trainer,Bowflex Home Gyms,Un-Sourced,CAM45327 1800MAXTRAINER,Call Center Internal,9/26/2016,9/26/2016,1,1688.99
Bowflex Max Trainer,Bowflex Max Trainer,Un-Sourced,CAM45327 1800MAXTRAINER,Call Center Internal,9/26/2016,9/26/2016,4,7455.00
Bowflex Max Trainer,Treadclimber,Un-Sourced,CAM45327 1800MAXTRAINER,Call Center Internal,9/26/2016,9/26/2016,0,99.00
Bowflex Max Trainer,Treadclimber,Electronic - Short Form,CAM49296 DSEESF16B,Call Center Internal,9/26/2016,9/27/2016,0,.00
Bowflex Home Gyms,Treadclimber,Electronic - UnSourced,CAM128 1800BOWFLEX_CAB,Call Center Internal,9/26/2016,9/27/2016,1,2588.08
Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM49449 BOWWEB800CA,Call Center Internal,9/26/2016,9/27/2016,2,3148.00
Bowflex Brand,Bowflex Home Gyms,Electronic - UnSourced,CAM29862 icawbowflexca,Web,9/26/2016,9/27/2016,0,118.99
Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM29862 icawbowflexca,Web,9/26/2016,9/27/2016,3,7256.00
Bowflex Brand,Treadclimber,Electronic - UnSourced,CAM29862 icawbowflexca,Web,9/26/2016,9/27/2016,0,198.00
Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM44223 SAWDOSBIE,Call Center Internal,9/26/2016,9/27/2016,1,1899.00
Bowflex Max Trainer,Bowflex Home Gyms,Online Search,CAM45690 SAWICAOSGCE,Call Center Internal,9/26/2016,9/27/2016,1,1549.00
Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM45692 SAWICAOFG2E,Call Center Internal,9/26/2016,9/27/2016,1,1899.00
Bowflex Brand,Bowflex Max Trainer,Online Search,CAM31266 icaosgcgl1,Web,9/26/2016,9/27/2016,2,4048.00
Bowflex Brand,Treadclimber,Online Search,CAM31266 icaosgcgl1,Web,9/26/2016,9/27/2016,1,3779.10
Treadclimber,Bowflex Selecttech Dumbbells,Online Search,CAM39467 icaosbctsl1,Web,9/26/2016,9/27/2016,1,699.00
Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM45624 ICAOSGCESL2,Web,9/26/2016,9/27/2016,4,6946.00
Bowflex Max Trainer,Bowflex Max Trainer,Online Social,CAM48226 ICAOXFBESCODE002,Web,9/26/2016,9/27/2016,1,1899.00
Bowflex Max Trainer,Bowflex Selecttech Dumbbells,Online Social,CAM48226 ICAOXFBESCODE002,Web,9/26/2016,9/27/2016,1,668.00
Treadclimber,Bowflex Max Trainer,Print,CAM49206 P05161STWMNLACY,Call Center Internal,9/26/2016,9/27/2016,1,2149.00
Bowflex Max Trainer,Bowflex Max Trainer,Short Form,CAM48866 VEL*C120J14FSKST,Call Center Internal,9/26/2016,9/27/2016,1,1899.00
Bowflex Home Gyms,Bowflex Max Trainer,Un-Sourced,CAM28157 SALESFOLLOWUP,Call Center Internal,9/26/2016,9/27/2016,1,1999.00
Bowflex Max Trainer,Bowflex Max Trainer,Un-Sourced,CAM45327 1800MAXTRAINER,Call Center Internal,9/26/2016,9/27/2016,3,6556.00
Bowflex Max Trainer,Treadclimber,Un-Sourced,CAM45327 1800MAXTRAINER,Call Center Internal,9/26/2016,9/27/2016,0,198.00
Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM49449 BOWWEB800CA,Call Center Internal,9/26/2016,9/28/2016,1,1899.00
Bowflex Brand,Bowflex Home Gyms,Electronic - UnSourced,CAM29862 icawbowflexca,Web,9/26/2016,9/28/2016,1,1717.97
Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM29862 icawbowflexca,Web,9/26/2016,9/28/2016,3,5047.00
Bowflex Brand,Bowflex Selecttech Dumbbells,Electronic - UnSourced,CAM29862 icawbowflexca,Web,9/26/2016,9/28/2016,4,2373.99
Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM45690 SAWICAOSGCE,Call Center Internal,9/26/2016,9/28/2016,1,1899.00
Bowflex Brand,Bowflex Max Trainer,Online Search,CAM40992 icaosbcgl1,Web,9/26/2016,9/28/2016,1,1899.00
Bowflex Selecttech Dumbbells,Bowflex Selecttech Dumbbells,Online Search,CAM44557 icaosgcdsl8,Web,9/26/2016,9/28/2016,0,188.99
Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM45624 ICAOSGCESL2,Web,9/26/2016,9/28/2016,3,5906.00
Bowflex Max Trainer,Treadclimber,Online Search,CAM45624 ICAOSGCESL2,Web,9/26/2016,9/28/2016,0,99.00
Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM45628 ICAOSBCESL2,Web,9/26/2016,9/28/2016,1,2599.00
Bowflex Max Trainer,Bowflex Max Trainer,Online Shopping,CAM45631 ICAOFG2EFEED1,Web,9/26/2016,9/28/2016,1,1408.00
Bowflex Max Trainer,Bowflex Selecttech Dumbbells,Online Social,CAM48225 ICAOXFBESCODE001,Web,9/26/2016,9/28/2016,1,838.00
Bowflex Home Gyms,Bowflex Home Gyms,Un-Sourced,CAM40821 1800BOWFLEX,Call Center Internal,9/26/2016,9/28/2016,0,299.00
Treadclimber,Treadclimber,Un-Sourced,CAM40825 1800TREADCLIMBER,Call Center Internal,9/26/2016,9/28/2016,1,.00
Bowflex Max Trainer,Bowflex Max Trainer,Un-Sourced,CAM45327 1800MAXTRAINER,Call Center Internal,9/26/2016,9/28/2016,1,1899.00
Bowflex Max Trainer,Bowflex Max Trainer,Electronic - Short Form,CAM45694 ICASESF14B,Web,9/26/2016,9/29/2016,1,1249.00
Bowflex Max Trainer,Bowflex Max Trainer,Electronic - UnSourced,CAM44236 SAWMAX,Call Center Internal,9/26/2016,9/29/2016,1,2849.00
Bowflex Brand,- None -,Electronic - UnSourced,CAM49449 BOWWEB800CA,Call Center Internal,9/26/2016,9/29/2016,0,189.00
Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM49449 BOWWEB800CA,Call Center Internal,9/26/2016,9/29/2016,2,5357.00
Bowflex Brand,Treadclimber,Electronic - UnSourced,CAM49449 BOWWEB800CA,Call Center Internal,9/26/2016,9/29/2016,0,117.98
Bowflex Brand,Bowflex Home Gyms,Electronic - UnSourced,CAM29862 icawbowflexca,Web,9/26/2016,9/29/2016,0,274.94
Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM29862 icawbowflexca,Web,9/26/2016,9/29/2016,3,6397.00
Bowflex Brand,Bowflex Selecttech Dumbbells,Electronic - UnSourced,CAM29862 icawbowflexca,Web,9/26/2016,9/29/2016,1,449.00
Bowflex Brand,Treadclimber,Electronic - UnSourced,CAM29862 icawbowflexca,Web,9/26/2016,9/29/2016,1,2588.08
Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM44230 SAWDOSG2E,Call Center Internal,9/26/2016,9/29/2016,1,1899.00
Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM45690 SAWICAOSGCE,Call Center Internal,9/26/2016,9/29/2016,1,1199.00
Bowflex Max Trainer,Bowflex Selecttech Dumbbells,Online Search,CAM45690 SAWICAOSGCE,Call Center Internal,9/26/2016,9/29/2016,1,618.00
Treadclimber,Bowflex Max Trainer,Online Search,CAM49424 DOSG2T,Call Center Internal,9/26/2016,9/29/2016,1,1299.00
Bowflex Brand,Bowflex Max Trainer,Online Search,CAM31266 icaosgcgl1,Web,9/26/2016,9/29/2016,1,1299.00
Bowflex Brand,Bowflex Max Trainer,Online Search,CAM40992 icaosbcgl1,Web,9/26/2016,9/29/2016,1,1299.00
Bowflex Selecttech Dumbbells,Bowflex Selecttech Dumbbells,Online Search,CAM44557 icaosgcdsl8,Web,9/26/2016,9/29/2016,1,699.00
Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM45624 ICAOSGCESL2,Web,9/26/2016,9/29/2016,3,4447.00
Bowflex Max Trainer,Bowflex Max Trainer,Online Shopping,CAM45631 ICAOFG2EFEED1,Web,9/26/2016,9/29/2016,1,2058.00
Bowflex Max Trainer,Bowflex Max Trainer,Short Form,CAM49356 DISNN60*HAM7*TIC,Call Center Internal,9/26/2016,9/29/2016,1,1249.00
Treadclimber,Bowflex Max Trainer,Short Form,CAM49480 WXYZC120CAW16KST,Call Center Internal,9/26/2016,9/29/2016,2,3798.00
Bowflex Home Gyms,Bowflex Home Gyms,Un-Sourced,CAM40821 1800BOWFLEX,Call Center Internal,9/26/2016,9/29/2016,0,.00
Treadclimber,Treadclimber,Un-Sourced,CAM40825 1800TREADCLIMBER,Call Center Internal,9/26/2016,9/29/2016,1,2688.09
Bowflex Max Trainer,Bowflex Max Trainer,Un-Sourced,CAM45327 1800MAXTRAINER,Call Center Internal,9/26/2016,9/29/2016,1,1899.00
Bowflex Max Trainer,Bowflex Max Trainer,Electronic - UnSourced,CAM44236 SAWMAX,Call Center Internal,9/26/2016,9/30/2016,1,1899.00
Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM29862 icawbowflexca,Web,9/26/2016,9/30/2016,4,8664.00
Bowflex Brand,Bowflex Selecttech Dumbbells,Electronic - UnSourced,CAM29862 icawbowflexca,Web,9/26/2016,9/30/2016,1,699.00
Bowflex Brand,Treadclimber,Electronic - UnSourced,CAM29862 icawbowflexca,Web,9/26/2016,9/30/2016,1,4028.10
Bowflex Brand,Bowflex Max Trainer,Online Search,CAM30891 SAWICAOSGCW,Call Center Internal,9/26/2016,9/30/2016,1,1899.00
Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM45690 SAWICAOSGCE,Call Center Internal,9/26/2016,9/30/2016,1,1249.00
Treadclimber,Treadclimber,Online Search,CAM30841 icaosgctsl2,Web,9/26/2016,9/30/2016,1,2998.99
Bowflex Brand,Bowflex Home Gyms,Online Search,CAM31266 icaosgcgl1,Web,9/26/2016,9/30/2016,1,1549.00
Bowflex Brand,Bowflex Max Trainer,Online Search,CAM31266 icaosgcgl1,Web,9/26/2016,9/30/2016,1,2758.00
Bowflex Brand,Bowflex Home Gyms,Online Search,CAM37153 icaosbcgsl4,Web,9/26/2016,9/30/2016,0,118.99
Bowflex Brand,Bowflex Home Gyms,Online Search,CAM40992 icaosbcgl1,Web,9/26/2016,9/30/2016,0,29.98
Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM45624 ICAOSGCESL2,Web,9/26/2016,9/30/2016,5,10895.00
Bowflex Max Trainer,Treadclimber,Online Search,CAM45624 ICAOSGCESL2,Web,9/26/2016,9/30/2016,0,99.00
Bowflex Max Trainer,Bowflex Max Trainer,Online Shopping,CAM45043 SAWDOFG2E,Call Center Internal,9/26/2016,9/30/2016,1,1899.00
Bowflex Max Trainer,Bowflex Max Trainer,Online Shopping,CAM45631 ICAOFG2EFEED1,Web,9/26/2016,9/30/2016,2,3898.00
Bowflex Max Trainer,Bowflex Max Trainer,Short Form,CAM48869 ZEETC120J14FSKST,Call Center Internal,9/26/2016,9/30/2016,1,2058.00
Bowflex Max Trainer,Bowflex Home Gyms,Short Form,CAM49279 ATNSC120J14FSKST,Call Center Internal,9/26/2016,9/30/2016,1,1573.99
Bowflex Max Trainer,Bowflex Selecttech Dumbbells,Short Form,CAM49279 ATNSC120J14FSKST,Call Center Internal,9/26/2016,9/30/2016,1,588.00
