Lead PI,Ad ID,Media Agency,Info Kit Date,Inquiry Date,Inquiry Week Monday,Leads,Market Channel,Origin
Bowflex HVT,CAM51423 POPSEAHVT,Internal,8/14/2017,8/14/2017,8/14/2017,71615956,Online Search,Web
Bowflex Max Trainer,CAM50176 POPDISBMT,Internal,8/14/2017,8/14/2017,8/14/2017,71615957,Online Display,Web
Bowflex Max Trainer,CAM50180 POPSEABMT,Internal,8/14/2017,8/14/2017,8/14/2017,71615958,Online Search,Web
Bowflex Max Trainer,CAM50177 POPSHOPBMT,Internal,8/14/2017,8/14/2017,8/14/2017,71615959,Online Shopping,Web
Bowflex HVT,CAM51423 POPSEAHVT,Internal,8/14/2017,8/14/2017,8/14/2017,71616056,Online Search,Web
Bowflex Max Trainer,CAM50180 POPSEABMT,Internal,8/14/2017,8/14/2017,8/14/2017,71616057,Online Search,Web
Bowflex Max Trainer,CAM50180 POPSEABMT,Internal,8/14/2017,8/14/2017,8/14/2017,71616158,Online Search,Web
Bowflex Max Trainer,CAM50180 POPSEABMT,Internal,11/5/2017,8/14/2017,8/14/2017,71616159,Online Search,Web
Bowflex Max Trainer,CAM50180 POPSEABMT,Internal,8/14/2017,8/14/2017,8/14/2017,71616260,Online Search,Web
Bowflex Max Trainer,CAM50176 POPDISBMT,Internal,8/14/2017,8/14/2017,8/14/2017,71616360,Online Display,Web
Bowflex Max Trainer,CAM50180 POPSEABMT,Internal,8/14/2017,8/14/2017,8/14/2017,71616460,Online Search,Web
Bowflex Max Trainer,CAM50180 POPSEABMT,Internal,8/14/2017,8/14/2017,8/14/2017,71616560,Online Search,Web
Bowflex Max Trainer,CAM50180 POPSEABMT,Internal,8/14/2017,8/14/2017,8/14/2017,71616561,Online Search,Web
Bowflex Max Trainer,CAM50180 POPSEABMT,Internal,8/14/2017,8/14/2017,8/14/2017,71616660,Online Search,Web
Bowflex Max Trainer,CAM50177 POPSHOPBMT,Internal,8/14/2017,8/14/2017,8/14/2017,71616760,Online Shopping,Web
Bowflex Max Trainer,CAM50180 POPSEABMT,Internal,8/14/2017,8/14/2017,8/14/2017,71616761,Online Search,Web
Bowflex Max Trainer,CAM50176 POPDISBMT,Internal,8/14/2017,8/14/2017,8/14/2017,71616860,Online Display,Web
Bowflex Max Trainer,CAM50177 POPSHOPBMT,Internal,8/14/2017,8/14/2017,8/14/2017,71616861,Online Shopping,Web
Bowflex Max Trainer,CAM50176 POPDISBMT,Internal,11/11/2017,8/14/2017,8/14/2017,71616862,Online Display,Web
Bowflex Max Trainer,CAM50180 POPSEABMT,Internal,8/14/2017,8/14/2017,8/14/2017,71616960,Online Search,Web
Bowflex Max Trainer,CAM50176 POPDISBMT,Internal,8/14/2017,8/14/2017,8/14/2017,71616961,Online Display,Web
Bowflex Max Trainer,CAM51475 JUSTN60*M350STIC,TouchPoint Integrated Communications,8/14/2017,8/14/2017,8/14/2017,71617060,Short Form,Call Center Internal
Bowflex HVT,CAM51423 POPSEAHVT,Internal,8/14/2017,8/14/2017,8/14/2017,71617061,Online Search,Web
Bowflex Max Trainer,CAM50177 POPSHOPBMT,Internal,8/14/2017,8/14/2017,8/14/2017,71617062,Online Shopping,Web
Bowflex Max Trainer,CAM50176 POPDISBMT,Internal,8/14/2017,8/14/2017,8/14/2017,71617161,Online Display,Web
Bowflex HVT,CAM51423 POPSEAHVT,Internal,8/14/2017,8/14/2017,8/14/2017,71617162,Online Search,Web
Bowflex Max Trainer,CAM50180 POPSEABMT,Internal,8/14/2017,8/14/2017,8/14/2017,71617261,Online Search,Web
Bowflex Max Trainer,CAM50176 POPDISBMT,Internal,8/14/2017,8/14/2017,8/14/2017,71617361,Online Display,Web
Bowflex HVT,CAM51423 POPSEAHVT,Internal,8/14/2017,8/14/2017,8/14/2017,71617461,Online Search,Web
Bowflex Max Trainer,CAM50177 POPSHOPBMT,Internal,8/14/2017,8/14/2017,8/14/2017,71617462,Online Shopping,Web
Bowflex Max Trainer,CAM50180 POPSEABMT,Internal,8/14/2017,8/14/2017,8/14/2017,71617561,Online Search,Web
Bowflex Max Trainer,CAM50177 POPSHOPBMT,Internal,8/14/2017,8/14/2017,8/14/2017,71617562,Online Shopping,Web
Bowflex Max Trainer,CAM44429 dosbiesl1,TouchPoint Integrated Communications,,8/14/2017,8/14/2017,71617661,Online Search,Web
Bowflex Max Trainer,CAM50176 POPDISBMT,Internal,8/14/2017,8/14/2017,8/14/2017,71617662,Online Display,Web
Bowflex Max Trainer,CAM50176 POPDISBMT,Internal,8/14/2017,8/14/2017,8/14/2017,71617761,Online Display,Web
Bowflex Max Trainer,CAM50177 POPSHOPBMT,Internal,8/14/2017,8/14/2017,8/14/2017,71617762,Online Shopping,Web
Bowflex Max Trainer,CAM50180 POPSEABMT,Internal,8/14/2017,8/14/2017,8/14/2017,71617861,Online Search,Web
Bowflex Max Trainer,CAM50180 POPSEABMT,Internal,8/14/2017,8/14/2017,8/14/2017,71617862,Online Search,Web
Bowflex Max Trainer,CAM50180 POPSEABMT,Internal,8/14/2017,8/14/2017,8/14/2017,71617961,Online Search,Web
Bowflex Max Trainer,CAM50180 POPSEABMT,Internal,8/14/2017,8/14/2017,8/14/2017,71618062,Online Search,Web
Bowflex Max Trainer,CAM50176 POPDISBMT,Internal,8/14/2017,8/14/2017,8/14/2017,71618162,Online Display,Web
Bowflex Max Trainer,CAM50177 POPSHOPBMT,Internal,8/14/2017,8/14/2017,8/14/2017,71618262,Online Shopping,Web
Bowflex Home Gyms,CAM16616 DEGBFBHG,Internal,,8/14/2017,8/14/2017,71618263,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM50180 POPSEABMT,Internal,8/14/2017,8/14/2017,8/14/2017,71618362,Online Search,Web
Bowflex HVT,CAM51423 POPSEAHVT,Internal,8/14/2017,8/14/2017,8/14/2017,71618462,Online Search,Web
Bowflex HVT,CAM51423 POPSEAHVT,Internal,8/14/2017,8/14/2017,8/14/2017,71618463,Online Search,Web
Bowflex HVT,CAM51423 POPSEAHVT,Internal,8/14/2017,8/14/2017,8/14/2017,71618562,Online Search,Web
Bowflex HVT,CAM51423 POPSEAHVT,Internal,8/14/2017,8/14/2017,8/14/2017,71618563,Online Search,Web
Bowflex HVT,CAM51423 POPSEAHVT,Internal,8/14/2017,8/14/2017,8/14/2017,71618662,Online Search,Web
Bowflex HVT,CAM51423 POPSEAHVT,Internal,8/14/2017,8/14/2017,8/14/2017,71618763,Online Search,Web
Bowflex HVT,CAM51423 POPSEAHVT,Internal,8/14/2017,8/14/2017,8/14/2017,71618764,Online Search,Web
Bowflex HVT,CAM51423 POPSEAHVT,Internal,8/14/2017,8/14/2017,8/14/2017,71618863,Online Search,Web
Bowflex HVT,CAM51423 POPSEAHVT,Internal,8/14/2017,8/14/2017,8/14/2017,71618963,Online Search,Web
Results Treadmill,CAM127 1800BOWFLEX_BFC,Internal,,8/14/2017,8/14/2017,71619063,Electronic - UnSourced,Call Center Internal
Bowflex HVT,CAM127 1800BOWFLEX_BFC,Internal,,8/14/2017,8/14/2017,71619064,Electronic - UnSourced,Call Center Internal
Bowflex Catalog,CAM127 1800BOWFLEX_BFC,Internal,,8/14/2017,8/14/2017,71619065,Electronic - UnSourced,Call Center Internal
Bowflex Max Trainer,CAM51583 CNBCN60*M350CTIC,TouchPoint Integrated Communications,8/14/2017,8/14/2017,8/14/2017,71619066,Short Form,Call Center Internal
Bowflex HVT,CAM51423 POPSEAHVT,Internal,8/14/2017,8/14/2017,8/14/2017,71619067,Online Search,Web
Bowflex Home Gyms,CAM16616 DEGBFBHG,Internal,,8/14/2017,8/14/2017,71619068,Electronic - UnSourced,Web
Bowflex Catalog,CAM45327 1800MAXTRAINER,Internal,,8/14/2017,8/14/2017,71619267,Un-Sourced,Call Center Internal
Bowflex Max Trainer,CAM16616 DEGBFBHG,Internal,,8/14/2017,8/14/2017,71619269,Electronic - UnSourced,Web
Treadclimber,CAM16616 DEGBFBHG,Internal,,8/14/2017,8/14/2017,71619270,Electronic - UnSourced,Web
Treadclimber,CAM39441 dosbigl1,TouchPoint Integrated Communications,,8/14/2017,8/14/2017,71619471,Online Search,Web
Bowflex Home Gyms,CAM39441 dosbigl1,TouchPoint Integrated Communications,,8/14/2017,8/14/2017,71619472,Online Search,Web
Bowflex Max Trainer,CAM44429 dosbiesl1,TouchPoint Integrated Communications,,8/14/2017,8/14/2017,71619571,Online Search,Web
Bowflex Max Trainer,CAM45898 DOXFBERESPONSE,Internal,,8/14/2017,8/14/2017,71619674,Online Social,Web
Bowflex Brand,CAM16616 DEGBFBHG,Internal,,8/14/2017,8/14/2017,71619774,Electronic - UnSourced,Web
Results Treadmill,CAM50819 DOSBIBXTSL1,TouchPoint Integrated Communications,,8/14/2017,8/14/2017,71619875,Online Search,Call Center Internal
Bowflex Brand,CAM31081 dosg2gl1,TouchPoint Integrated Communications,,8/14/2017,8/14/2017,71619877,Online Search,Web
Bowflex Brand,CAM39441 dosbigl1,TouchPoint Integrated Communications,,8/14/2017,8/14/2017,71619978,Online Search,Web
Bowflex Max Trainer,CAM50177 POPSHOPBMT,Internal,8/14/2017,8/14/2017,8/14/2017,71619979,Online Shopping,Web
Bowflex Max Trainer,CAM44497 dosg2esl1,TouchPoint Integrated Communications,,8/14/2017,8/14/2017,71620078,Online Search,Web
Bowflex Max Trainer,CAM50177 POPSHOPBMT,Internal,8/14/2017,8/14/2017,8/14/2017,71620079,Online Shopping,Web
Bowflex Max Trainer,CAM50180 POPSEABMT,Internal,8/14/2017,8/14/2017,8/14/2017,71620178,Online Search,Web
Bowflex Max Trainer,CAM50176 POPDISBMT,Internal,8/14/2017,8/14/2017,8/14/2017,71620279,Online Display,Web
Bowflex Max Trainer,CAM50176 POPDISBMT,Internal,11/7/2017,8/14/2017,8/14/2017,71620280,Online Display,Web
Bowflex Max Trainer,CAM50177 POPSHOPBMT,Internal,8/14/2017,8/14/2017,8/14/2017,71620281,Online Shopping,Web
Bowflex Max Trainer,CAM50177 POPSHOPBMT,Internal,8/14/2017,8/14/2017,8/14/2017,71620379,Online Shopping,Web
Bowflex Max Trainer,CAM50180 POPSEABMT,Internal,8/14/2017,8/14/2017,8/14/2017,71620380,Online Search,Web
Bowflex Max Trainer,CAM50176 POPDISBMT,Internal,8/14/2017,8/14/2017,8/14/2017,71620479,Online Display,Web
Bowflex Max Trainer,CAM50176 POPDISBMT,Internal,8/14/2017,8/14/2017,8/14/2017,71620480,Online Display,Web
Bowflex Max Trainer,CAM50180 POPSEABMT,Internal,8/14/2017,8/14/2017,8/14/2017,71620579,Online Search,Web
Bowflex Max Trainer,CAM50176 POPDISBMT,Internal,8/14/2017,8/14/2017,8/14/2017,71620680,Online Display,Web
Bowflex Max Trainer,CAM50180 POPSEABMT,Internal,8/14/2017,8/14/2017,8/14/2017,71620681,Online Search,Web
Bowflex Max Trainer,CAM50177 POPSHOPBMT,Internal,8/14/2017,8/14/2017,8/14/2017,71620682,Online Shopping,Web
Bowflex Max Trainer,CAM50180 POPSEABMT,Internal,8/14/2017,8/14/2017,8/14/2017,71620683,Online Search,Web
Bowflex Max Trainer,CAM50180 POPSEABMT,Internal,8/14/2017,8/14/2017,8/14/2017,71620684,Online Search,Web
Bowflex Max Trainer,CAM50180 POPSEABMT,Internal,8/14/2017,8/14/2017,8/14/2017,71620685,Online Search,Web
Bowflex Max Trainer,CAM50180 POPSEABMT,Internal,8/14/2017,8/14/2017,8/14/2017,71620780,Online Search,Web
Bowflex Max Trainer,CAM50177 POPSHOPBMT,Internal,8/14/2017,8/14/2017,8/14/2017,71620880,Online Shopping,Web
Bowflex Max Trainer,CAM50180 POPSEABMT,Internal,8/14/2017,8/14/2017,8/14/2017,71620980,Online Search,Web
Bowflex Max Trainer,CAM45730 DOSG2ESL7,TouchPoint Integrated Communications,,8/14/2017,8/14/2017,71621080,Online Search,Web
Bowflex Max Trainer,CAM50177 POPSHOPBMT,Internal,8/14/2017,8/14/2017,8/14/2017,71621180,Online Shopping,Web
Bowflex Max Trainer,CAM50176 POPDISBMT,Internal,8/14/2017,8/14/2017,8/14/2017,71621282,Online Display,Web
Bowflex Max Trainer,CAM50176 POPDISBMT,Internal,8/14/2017,8/14/2017,8/14/2017,71621283,Online Display,Web
Bowflex Max Trainer,CAM50180 POPSEABMT,Internal,8/14/2017,8/14/2017,8/14/2017,71621382,Online Search,Web
Bowflex Max Trainer,CAM50176 POPDISBMT,Internal,8/14/2017,8/14/2017,8/14/2017,71621383,Online Display,Web
Bowflex Max Trainer,CAM50180 POPSEABMT,Internal,8/14/2017,8/14/2017,8/14/2017,71621482,Online Search,Web
Bowflex Max Trainer,CAM50180 POPSEABMT,Internal,8/14/2017,8/14/2017,8/14/2017,71621582,Online Search,Web
Bowflex Max Trainer,CAM50176 POPDISBMT,Internal,8/14/2017,8/14/2017,8/14/2017,71621682,Online Display,Web
Bowflex Max Trainer,CAM50180 POPSEABMT,Internal,8/14/2017,8/14/2017,8/14/2017,71621683,Online Search,Web
Bowflex Max Trainer,CAM50176 POPDISBMT,Internal,8/14/2017,8/14/2017,8/14/2017,71621782,Online Display,Web
Bowflex Max Trainer,CAM50180 POPSEABMT,Internal,8/14/2017,8/14/2017,8/14/2017,71621882,Online Search,Web
Bowflex Max Trainer,CAM50180 POPSEABMT,Internal,11/2/2017,8/14/2017,8/14/2017,71621883,Online Search,Web
Bowflex Max Trainer,CAM50180 POPSEABMT,Internal,8/14/2017,8/14/2017,8/14/2017,71621982,Online Search,Web
Bowflex Max Trainer,CAM50180 POPSEABMT,Internal,8/14/2017,8/14/2017,8/14/2017,71621983,Online Search,Web
Bowflex Max Trainer,CAM50180 POPSEABMT,Internal,8/14/2017,8/14/2017,8/14/2017,71622082,Online Search,Web
Bowflex Max Trainer,CAM50177 POPSHOPBMT,Internal,8/14/2017,8/14/2017,8/14/2017,71622182,Online Shopping,Web
Bowflex Max Trainer,CAM50180 POPSEABMT,Internal,8/14/2017,8/14/2017,8/14/2017,71622282,Online Search,Web
Bowflex Max Trainer,CAM50180 POPSEABMT,Internal,8/14/2017,8/14/2017,8/14/2017,71622283,Online Search,Web
Bowflex Max Trainer,CAM50177 POPSHOPBMT,Internal,8/14/2017,8/14/2017,8/14/2017,71622382,Online Shopping,Web
Bowflex Max Trainer,CAM50178 POPSOBMT,Internal,8/14/2017,8/14/2017,8/14/2017,71622482,Online Social,Web
Bowflex Max Trainer,CAM50176 POPDISBMT,Internal,8/14/2017,8/14/2017,8/14/2017,71622483,Online Display,Web
Bowflex HVT,CAM51423 POPSEAHVT,Internal,8/14/2017,8/14/2017,8/14/2017,71622484,Online Search,Web
Bowflex Max Trainer,CAM50176 POPDISBMT,Internal,8/14/2017,8/14/2017,8/14/2017,71622485,Online Display,Web
Bowflex Max Trainer,CAM44497 dosg2esl1,TouchPoint Integrated Communications,,8/14/2017,8/14/2017,71622486,Online Search,Web
Bowflex HVT,CAM51423 POPSEAHVT,Internal,8/14/2017,8/14/2017,8/14/2017,71622582,Online Search,Web
Bowflex Max Trainer,CAM50176 POPDISBMT,Internal,8/14/2017,8/14/2017,8/14/2017,71622682,Online Display,Web
Bowflex Max Trainer,CAM50176 POPDISBMT,Internal,8/14/2017,8/14/2017,8/14/2017,71622786,Online Display,Web
Bowflex HVT,CAM51423 POPSEAHVT,Internal,8/14/2017,8/14/2017,8/14/2017,71622887,Online Search,Web
Bowflex Max Trainer,CAM50176 POPDISBMT,Internal,8/14/2017,8/14/2017,8/14/2017,71622987,Online Display,Web
Bowflex Max Trainer,CAM50176 POPDISBMT,Internal,8/14/2017,8/14/2017,8/14/2017,71623087,Online Display,Web
Bowflex HVT,CAM51423 POPSEAHVT,Internal,8/14/2017,8/14/2017,8/14/2017,71623187,Online Search,Web
Bowflex Max Trainer,CAM50180 POPSEABMT,Internal,8/14/2017,8/14/2017,8/14/2017,71623287,Online Search,Web
Bowflex Brand,CAM39441 dosbigl1,TouchPoint Integrated Communications,,8/14/2017,8/14/2017,71623490,Online Search,Web
Bowflex Max Trainer,CAM50714 DODG2EDL3,TouchPoint Integrated Communications,,8/14/2017,8/14/2017,71623590,Online Display,Web
Bowflex Max Trainer,CAM45730 DOSG2ESL7,TouchPoint Integrated Communications,,8/14/2017,8/14/2017,71623693,Online Search,Web
Bowflex Max Trainer,CAM48985 DOSBIESL10,TouchPoint Integrated Communications,,8/14/2017,8/14/2017,71623794,Online Search,Web
Bowflex Brand,CAM16616 DEGBFBHG,Internal,,8/14/2017,8/14/2017,71623895,Electronic - UnSourced,Web
Bowflex Brand,CAM16616 DEGBFBHG,Internal,,8/14/2017,8/14/2017,71623995,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM50180 POPSEABMT,Internal,8/14/2017,8/14/2017,8/14/2017,71624096,Online Search,Web
Bowflex HVT,CAM51286 DODAMBHDL1,TouchPoint Integrated Communications,8/14/2017,8/14/2017,8/14/2017,71624197,Online Display,Web
Bowflex Catalog,CAM16616 DEGBFBHG,Internal,8/14/2017,8/14/2017,8/14/2017,71624198,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM50180 POPSEABMT,Internal,8/14/2017,8/14/2017,8/14/2017,71624300,Online Search,Web
Bowflex Max Trainer,CAM50180 POPSEABMT,Internal,8/14/2017,8/14/2017,8/14/2017,71624401,Online Search,Web
Bowflex Max Trainer,CAM50180 POPSEABMT,Internal,11/3/2017,8/14/2017,8/14/2017,71624501,Online Search,Web
Bowflex Max Trainer,CAM50178 POPSOBMT,Internal,8/14/2017,8/14/2017,8/14/2017,71624503,Online Social,Web
Bowflex Max Trainer,CAM50180 POPSEABMT,Internal,8/14/2017,8/14/2017,8/14/2017,71624504,Online Search,Web
Bowflex Max Trainer,CAM50178 POPSOBMT,Internal,8/14/2017,8/14/2017,8/14/2017,71624601,Online Social,Web
Bowflex Max Trainer,CAM50178 POPSOBMT,Internal,8/14/2017,8/14/2017,8/14/2017,71624602,Online Social,Web
Bowflex Max Trainer,CAM50180 POPSEABMT,Internal,8/14/2017,8/14/2017,8/14/2017,71624701,Online Search,Web
Bowflex Max Trainer,CAM50180 POPSEABMT,Internal,8/14/2017,8/14/2017,8/14/2017,71624801,Online Search,Web
Bowflex Selecttech Dumbbells,CAM16616 DEGBFBHG,Internal,,8/14/2017,8/14/2017,71624901,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM50178 POPSOBMT,Internal,8/14/2017,8/14/2017,8/14/2017,71625001,Online Social,Web
Bowflex Max Trainer,CAM50180 POPSEABMT,Internal,11/8/2017,8/14/2017,8/14/2017,71625002,Online Search,Web
Bowflex Max Trainer,CAM50180 POPSEABMT,Internal,8/14/2017,8/14/2017,8/14/2017,71625101,Online Search,Web
Bowflex Max Trainer,CAM50180 POPSEABMT,Internal,8/14/2017,8/14/2017,8/14/2017,71625102,Online Search,Web
Bowflex Max Trainer,CAM50180 POPSEABMT,Internal,11/4/2017,8/14/2017,8/14/2017,71625103,Online Search,Web
Bowflex Max Trainer,CAM50180 POPSEABMT,Internal,8/14/2017,8/14/2017,8/14/2017,71625201,Online Search,Web
Bowflex Max Trainer,CAM50180 POPSEABMT,Internal,8/14/2017,8/14/2017,8/14/2017,71625301,Online Search,Web
Bowflex Max Trainer,CAM50178 POPSOBMT,Internal,8/14/2017,8/14/2017,8/14/2017,71625401,Online Social,Web
Bowflex Max Trainer,CAM50176 POPDISBMT,Internal,8/14/2017,8/14/2017,8/14/2017,71625402,Online Display,Web
Bowflex Max Trainer,CAM16616 DEGBFBHG,Internal,,8/14/2017,8/14/2017,71625501,Electronic - UnSourced,Web
Bowflex HVT,CAM51423 POPSEAHVT,Internal,8/14/2017,8/14/2017,8/14/2017,71625502,Online Search,Web
Bowflex Max Trainer,CAM50180 POPSEABMT,Internal,8/14/2017,8/14/2017,8/14/2017,71625601,Online Search,Web
Bowflex Max Trainer,CAM50180 POPSEABMT,Internal,8/14/2017,8/14/2017,8/14/2017,71625602,Online Search,Web
Bowflex Max Trainer,CAM50178 POPSOBMT,Internal,8/14/2017,8/14/2017,8/14/2017,71625603,Online Social,Web
Bowflex Max Trainer,CAM50180 POPSEABMT,Internal,8/14/2017,8/14/2017,8/14/2017,71625604,Online Search,Web
Bowflex HVT,CAM51423 POPSEAHVT,Internal,8/14/2017,8/14/2017,8/14/2017,71625701,Online Search,Web
Bowflex Max Trainer,CAM50180 POPSEABMT,Internal,8/14/2017,8/14/2017,8/14/2017,71625801,Online Search,Web
Bowflex Max Trainer,CAM50180 POPSEABMT,Internal,8/14/2017,8/14/2017,8/14/2017,71625802,Online Search,Web
Bowflex Max Trainer,CAM50180 POPSEABMT,Internal,8/14/2017,8/14/2017,8/14/2017,71625901,Online Search,Web
Bowflex Max Trainer,CAM50180 POPSEABMT,Internal,8/14/2017,8/14/2017,8/14/2017,71626004,Online Search,Web
Bowflex Max Trainer,CAM51523 IFC*N60*M350STIC,TouchPoint Integrated Communications,,8/14/2017,8/14/2017,71626104,Short Form,Call Center Internal
Treadclimber,CAM51523 IFC*N60*M350STIC,TouchPoint Integrated Communications,,8/14/2017,8/14/2017,71626105,Short Form,Call Center Internal
Bowflex Max Trainer,CAM50180 POPSEABMT,Internal,8/14/2017,8/14/2017,8/14/2017,71626107,Online Search,Web
Bowflex Max Trainer,CAM50178 POPSOBMT,Internal,8/14/2017,8/14/2017,8/14/2017,71626209,Online Social,Web
Bowflex Max Trainer,CAM50972 DCBHOMESUM17,Internal,,8/14/2017,8/14/2017,71626309,Catalog,Call Center Internal
Bowflex Catalog,CAM50972 DCBHOMESUM17,Internal,,8/14/2017,8/14/2017,71626310,Catalog,Call Center Internal
Bowflex Max Trainer,CAM50178 POPSOBMT,Internal,8/14/2017,8/14/2017,8/14/2017,71626312,Online Social,Web
Bowflex Max Trainer,CAM50180 POPSEABMT,Internal,8/14/2017,8/14/2017,8/14/2017,71626412,Online Search,Web
Bowflex Max Trainer,CAM50178 POPSOBMT,Internal,8/14/2017,8/14/2017,8/14/2017,71626512,Online Social,Web
Bowflex Max Trainer,CAM50180 POPSEABMT,Internal,8/14/2017,8/14/2017,8/14/2017,71626612,Online Search,Web
Bowflex Max Trainer,CAM50180 POPSEABMT,Internal,8/14/2017,8/14/2017,8/14/2017,71626712,Online Search,Web
Bowflex Max Trainer,CAM50176 POPDISBMT,Internal,8/14/2017,8/14/2017,8/14/2017,71626713,Online Display,Web
Bowflex Max Trainer,CAM50180 POPSEABMT,Internal,11/9/2017,8/14/2017,8/14/2017,71626714,Online Search,Web
Bowflex Revolution,CAM16616 DEGBFBHG,Internal,,8/14/2017,8/14/2017,71626715,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM50178 POPSOBMT,Internal,8/14/2017,8/14/2017,8/14/2017,71626716,Online Social,Web
Bowflex Max Trainer,CAM50178 POPSOBMT,Internal,8/14/2017,8/14/2017,8/14/2017,71626812,Online Social,Web
Bowflex Max Trainer,CAM50178 POPSOBMT,Internal,8/14/2017,8/14/2017,8/14/2017,71626813,Online Social,Web
Bowflex HVT,CAM51423 POPSEAHVT,Internal,8/14/2017,8/14/2017,8/14/2017,71626913,Online Search,Web
Bowflex HVT,CAM51423 POPSEAHVT,Internal,8/14/2017,8/14/2017,8/14/2017,71626914,Online Search,Web
Bowflex Max Trainer,CAM50178 POPSOBMT,Internal,8/14/2017,8/14/2017,8/14/2017,71627012,Online Social,Web
Bowflex Max Trainer,CAM50180 POPSEABMT,Internal,8/14/2017,8/14/2017,8/14/2017,71627013,Online Search,Web
Bowflex Max Trainer,CAM50178 POPSOBMT,Internal,8/14/2017,8/14/2017,8/14/2017,71627014,Online Social,Web
Bowflex Max Trainer,CAM50180 POPSEABMT,Internal,8/14/2017,8/14/2017,8/14/2017,71627112,Online Search,Web
Bowflex Max Trainer,CAM50180 POPSEABMT,Internal,8/14/2017,8/14/2017,8/14/2017,71627113,Online Search,Web
Bowflex Max Trainer,CAM50178 POPSOBMT,Internal,8/14/2017,8/14/2017,8/14/2017,71627212,Online Social,Web
Bowflex Home Gyms,CAM30796 SAWDOSG2G,Internal,,8/14/2017,8/14/2017,71627312,Online Search,Call Center Internal
Bowflex HVT,CAM51423 POPSEAHVT,Internal,8/14/2017,8/14/2017,8/14/2017,71627313,Online Search,Web
Bowflex Max Trainer,CAM50180 POPSEABMT,Internal,8/14/2017,8/14/2017,8/14/2017,71627414,Online Search,Web
Bowflex Max Trainer,CAM50180 POPSEABMT,Internal,8/14/2017,8/14/2017,8/14/2017,71627514,Online Search,Web
Bowflex HVT,CAM51423 POPSEAHVT,Internal,8/14/2017,8/14/2017,8/14/2017,71627614,Online Search,Web
Bowflex Max Trainer,CAM50180 POPSEABMT,Internal,8/14/2017,8/14/2017,8/14/2017,71627715,Online Search,Web
Bowflex Max Trainer,CAM50178 POPSOBMT,Internal,11/4/2017,8/14/2017,8/14/2017,71627716,Online Social,Web
Bowflex HVT,CAM51423 POPSEAHVT,Internal,8/14/2017,8/14/2017,8/14/2017,71627815,Online Search,Web
Bowflex Max Trainer,CAM50180 POPSEABMT,Internal,8/14/2017,8/14/2017,8/14/2017,71627816,Online Search,Web
Bowflex Max Trainer,CAM50178 POPSOBMT,Internal,8/14/2017,8/14/2017,8/14/2017,71628016,Online Social,Web
Bowflex HVT,CAM51420 POPSHOPHVT,Internal,8/14/2017,8/14/2017,8/14/2017,71628116,Online Shopping,Web
Bowflex HVT,CAM51420 POPSHOPHVT,Internal,8/14/2017,8/14/2017,8/14/2017,71628216,Online Shopping,Web
Bowflex Max Trainer,CAM44172 dseesf14a,TouchPoint Integrated Communications,,8/14/2017,8/14/2017,71628618,Electronic - Short Form,Web
Bowflex Max Trainer,CAM44497 dosg2esl1,TouchPoint Integrated Communications,,8/14/2017,8/14/2017,71628722,Online Search,Web
Treadclimber,CAM44497 dosg2esl1,TouchPoint Integrated Communications,,8/14/2017,8/14/2017,71628723,Online Search,Web
Bowflex Home Gyms,CAM16616 DEGBFBHG,Internal,,8/14/2017,8/14/2017,71628822,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM16616 DEGBFBHG,Internal,,8/14/2017,8/14/2017,71628922,Electronic - UnSourced,Web
Bowflex Selecttech Dumbbells,CAM16616 DEGBFBHG,Internal,,8/14/2017,8/14/2017,71628923,Electronic - UnSourced,Web
