OrderNumber|Quantity|ListPrice|SalesDiscount|Freight|FreightDiscount|LineTotal|NetProduct|OrderSource|SKU_NUM|Sku_NM|Class
SO-71480091|1|30.99||7.99|-7.99|30.99|30.99|Web|11852|Cable  Rod Warranty Kit  Pr|Other : Parts
SO-71480092|1|2199.00||199.99|-199.99|1999.00|2199.00|Call Center|100341|BFX TC10 TREADCLIMBER V2|Cardio : TreadClimber : TreadClimber
SO-71480092||.00|-200.00|.00|.00|.00|-200.00|Call Center|Sales Discount||
SO-71480092|1|99.00||9.99|-9.99|.00|99.00|Call Center|10293|TRC Machine Mat|Cardio : TreadClimber : Accessories
SO-71480092||.00|-99.00|.00|.00|.00|-99.00|Call Center|Sales Discount||
SO-71480092|1|49.99||9.99|-9.99|.00|49.99|Call Center|005-0027|Bowflex BMI Daily Calorie Scale|Other : Catalog Sourced
SO-71480092||.00|-49.99|.00|.00|.00|-49.99|Call Center|Sales Discount||
SO-71480094|1|349.00||.00|.00|349.00|349.00|Web|100131|BFX 552 Dumbbell Kit|Strength : Selectorized : Weights
SO-71480097|1|1599.00||150.00|-150.00|1499.00|1599.00|Web|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71480097||.00|-100.00|.00|.00|.00|-100.00|Web|Sales Discount||
SO-71480098|1|1599.00||150.00|-150.00|1599.00|1599.00|Web|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71480101|1|999.00||199.99|.00|1198.99|999.00|Call Center|100215|BFX TC5|Cardio : TreadClimber : TreadClimber
SO-71480101|1|99.00||9.99|.00|108.99|99.00|Call Center|10293|TRC Machine Mat|Cardio : TreadClimber : Accessories
SO-71480101|1|249.00||.00|.00|249.00|249.00|Call Center|IHA-100215|Treadclimber TC5 Assembly|Other : Service : In Home Assembly
SO-71480102|1|2182.00||199.99|-199.99|1882.00|2182.00|Call Center|100341|BFX TC10 TREADCLIMBER V2|Cardio : TreadClimber : TreadClimber
SO-71480102||.00|-300.00|.00|.00|.00|-300.00|Call Center|Sales Discount||
SO-71480103|1|1599.00||150.00|-150.00|1599.00|1599.00|Call Center|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71480103|1|159.00||.00|.00|159.00|159.00|Call Center|IHA-100359|MAX TRAINER M5 Assembly|Other : Service : In Home Assembly
SO-71480104|1|1599.00||150.00|-150.00|1599.00|1599.00|Call Center|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71480105|1|1599.00||150.00|.00|1749.00|1599.00|Web|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71480106|1|199.99||29.99|.00|229.98|199.99|Call Center|001-3354|Gym Style Ab Crunch Attachment|Strength : Home Gyms : Accessories
SO-71480108|1|1599.00||150.00|.00|1749.00|1599.00|Web|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71480108|1|159.00||.00|.00|159.00|159.00|Web|IHA-100359|MAX TRAINER M5 Assembly|Other : Service : In Home Assembly
SO-71480110|1|1555.00||150.00|-150.00|1455.00|1555.00|Call Center|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71480110||.00|-100.00|.00|.00|.00|-100.00|Call Center|Sales Discount||
SO-71480110|1|99.00||9.99|-9.99|99.00|99.00|Call Center|10293|TRC Machine Mat|Cardio : TreadClimber : Accessories
SO-71480110|1|599.00||129.99|-129.99|599.00|599.00|Call Center|710000|BFX 1090 Dumbbell Kit|Strength : Selectorized : Weights
SO-71480110|1|199.00||29.99|-29.99|199.00|199.00|Call Center|100340|BFX 4.1 Bench|Strength : Selectorized : Adjustable Benches
SO-71480111|1|1599.00||150.00|-150.00|1499.00|1599.00|Call Center|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71480111||.00|-100.00|.00|.00|.00|-100.00|Call Center|Sales Discount||
SO-71480111|1|159.00||.00|.00|159.00|159.00|Call Center|IHA-100359|MAX TRAINER M5 Assembly|Other : Service : In Home Assembly
SO-71480114|1|1599.00||150.00|-150.00|1599.00|1599.00|Web|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71480114|1|159.00||.00|.00|159.00|159.00|Web|IHA-100359|MAX TRAINER M5 Assembly|Other : Service : In Home Assembly
SO-71480115|1|2199.00||199.99|-199.99|1999.00|2199.00|Web|100341|BFX TC10 TREADCLIMBER V2|Cardio : TreadClimber : TreadClimber
SO-71480115||.00|-200.00|.00|.00|.00|-200.00|Web|Sales Discount||
SO-71480115|1|99.00||9.99|-9.99|.00|99.00|Web|10293|TRC Machine Mat|Cardio : TreadClimber : Accessories
SO-71480115||.00|-99.00|.00|.00|.00|-99.00|Web|Sales Discount||
SO-71480116|1|119.00||29.99|.00|148.99|119.00|Web|003-9069|UNI UB300 Bench|Strength : Other Free Weights : Fixed Benches
SO-71480117|1|2199.00||199.99|-179.99|2019.00|2199.00|Call Center|100341|BFX TC10 TREADCLIMBER V2|Cardio : TreadClimber : TreadClimber
SO-71480117||.00|-200.00|.00|.00|.00|-200.00|Call Center|Sales Discount||
SO-71480117|1|99.00||9.99|.00|108.99|99.00|Call Center|10293|TRC Machine Mat|Cardio : TreadClimber : Accessories
SO-71480117|1|14.99||3.99|.00|18.98|14.99|Call Center|93067|LUBE N WALK TREAD LUBE KIT|Cardio : TreadClimber : Accessories
SO-71480118|1|2199.00||199.99|-179.99|2019.00|2199.00|Web|100341|BFX TC10 TREADCLIMBER V2|Cardio : TreadClimber : TreadClimber
SO-71480118||.00|-200.00|.00|.00|.00|-200.00|Web|Sales Discount||
SO-71480118|1|249.00||.00|.00|249.00|249.00|Web|IHA-100341|Bowflex TC10 Assembly|Other : Service : In Home Assembly
SO-71480120|4|119.80||19.80|.00|139.60|119.80|Web|8006918|BOWFLEX BODY ENERGY BOOST, DAILY ENERGY, PASSION FRUIT|Nutrition
SO-71480122|1|99.00||9.99|.00|108.99|99.00|Web|10293|TRC Machine Mat|Cardio : TreadClimber : Accessories
SO-71480122|1|3299.00||199.99|.00|3498.99|3299.00|Web|100482|BFX TC20 TREADCLIMBER, 2 BOX KIT|Cardio : TreadClimber : TreadClimber
SO-71480123|1|1599.00||150.00|-150.00|1599.00|1599.00|Web|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71480124|1|2199.00||199.99|-179.99|2019.00|2199.00|Web|100341|BFX TC10 TREADCLIMBER V2|Cardio : TreadClimber : TreadClimber
SO-71480124||.00|-200.00|.00|.00|.00|-200.00|Web|Sales Discount||
SO-71480126|1|999.00||100.00|.00|1099.00|999.00|Call Center|100358|BOWFLEX MAX TRAINER M3|Cardio : MAX Trainer : MAX Trainer
SO-71480127|1|999.00||100.00|.00|1099.00|999.00|Web|100358|BOWFLEX MAX TRAINER M3|Cardio : MAX Trainer : MAX Trainer
SO-71480127|1|99.00||9.99|.00|108.99|99.00|Web|10293|TRC Machine Mat|Cardio : TreadClimber : Accessories
SO-71480135|1|1599.00||150.00|-150.00|1599.00|1599.00|Web|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71480135|1|159.00||.00|.00|159.00|159.00|Web|IHA-100359|MAX TRAINER M5 Assembly|Other : Service : In Home Assembly
SO-71480128|1|49.99||9.99|-9.99|.00|49.99|Web|005-0027|Bowflex BMI Daily Calorie Scale|Other : Catalog Sourced
SO-71480128||.00|-49.99|.00|.00|.00|-49.99|Web|Sales Discount||
SO-71480128|1|99.00||9.99|-9.99|.00|99.00|Web|10293|TRC Machine Mat|Cardio : TreadClimber : Accessories
SO-71480128||.00|-99.00|.00|.00|.00|-99.00|Web|Sales Discount||
SO-71480128|1|3299.00||199.99|-199.99|3099.00|3299.00|Web|100482|BFX TC20 TREADCLIMBER, 2 BOX KIT|Cardio : TreadClimber : TreadClimber
SO-71480128||.00|-200.00|.00|.00|.00|-200.00|Web|Sales Discount||
SO-71480134|1|1599.00||150.00|-150.00|1499.00|1599.00|Web|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71480134||.00|-100.00|.00|.00|.00|-100.00|Web|Sales Discount||
SO-71480132|1|1599.00||150.00|-150.00|1499.00|1599.00|Call Center|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71480132||.00|-100.00|.00|.00|.00|-100.00|Call Center|Sales Discount||
SO-71480132|1|159.00||.00|.00|159.00|159.00|Call Center|IHA-100359|MAX TRAINER M5 Assembly|Other : Service : In Home Assembly
SO-71480132|1|99.00||9.99|-9.99|99.00|99.00|Call Center|10293|TRC Machine Mat|Cardio : TreadClimber : Accessories
SO-71480133|1|1599.00||150.00|-150.00|1599.00|1599.00|Web|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71480138|1|999.00||100.00|.00|1099.00|999.00|Call Center|100358|BOWFLEX MAX TRAINER M3|Cardio : MAX Trainer : MAX Trainer
SO-71480139|1|1599.00||150.00|-150.00|1599.00|1599.00|Web|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71480140|1|1599.00||169.99|-169.99|1599.00|1599.00|Web|100334|BFX XTREME 2SE HOME GYM|Strength : Home Gyms : Rods
SO-71480140|1|299.00||.00|.00|299.00|299.00|Web|IHA-100334|Bowflex X2SE Home Gym Assembly|Other : Service : In Home Assembly
SO-71480142|1|1599.00||150.00|-150.00|1499.00|1599.00|Call Center|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71480142||.00|-100.00|.00|.00|.00|-100.00|Call Center|Sales Discount||
SO-71480143|1|14.99||3.99|-3.99|11.99|14.99|Call Center|93067|LUBE N WALK TREAD LUBE KIT|Cardio : TreadClimber : Accessories
SO-71480143|1|3299.00||199.99|-199.99|2639.20|3299.00|Call Center|100482|BFX TC20 TREADCLIMBER, 2 BOX KIT|Cardio : TreadClimber : TreadClimber
SO-71480143||.00|-662.80||||-662.80|Call Center|Sales Discount||
SO-71480144|1|3299.00||199.99|-199.99|2999.00|3299.00|Call Center|100342|BFX TC20 TREADCLIMBER V2|Cardio : TreadClimber : TreadClimber
SO-71480144||.00|-300.00|.00|.00|.00|-300.00|Call Center|Sales Discount||
SO-71480146|1|29.95||4.95|.00|34.90|29.95|Web|8006909|BOWFLEX BODY FITNESS BOOST, FAT BURNER, CHOCOLATE|Nutrition
SO-71480148|1|2999.00||199.99|-199.99|2799.00|2999.00|Call Center|160000|BFX Revolution|Strength : Home Gyms : Spiraflex
SO-71480148||.00|-200.00|.00|.00|.00|-200.00|Call Center|Sales Discount||
SO-71480148|1|99.00||14.99|-14.99|.00|99.00|Call Center|000-4275|BFX Revo 80# Resistance Upgrade|Strength : Home Gyms : Accessories
SO-71480148||.00|-99.00|.00|.00|.00|-99.00|Call Center|Sales Discount||
SO-71480148|1|299.00||.00|.00|299.00|299.00|Call Center|IHA-160000|Revolution Assembly|Other : Service : In Home Assembly
SO-71480151|1|3299.00||199.99|-199.99|2999.00|3299.00|Call Center|100342|BFX TC20 TREADCLIMBER V2|Cardio : TreadClimber : TreadClimber
SO-71480151||.00|-300.00|.00|.00|.00|-300.00|Call Center|Sales Discount||
SO-71480151|1|99.00||9.99|-9.99|99.00|99.00|Call Center|10293|TRC Machine Mat|Cardio : TreadClimber : Accessories
SO-71480151|1|14.99||3.99|-3.99|14.99|14.99|Call Center|93067|LUBE N WALK TREAD LUBE KIT|Cardio : TreadClimber : Accessories
SO-71480151|1|249.00||.00|.00|249.00|249.00|Call Center|IHA-100342|Bowflex TC20 Assembly|Other : Service : In Home Assembly
SO-71480168|1|3299.00||199.99|.00|3498.99|3299.00|Web|100342|BFX TC20 TREADCLIMBER V2|Cardio : TreadClimber : TreadClimber
SO-71480168|1|249.00||.00|.00|249.00|249.00|Web|IHA-100342|Bowflex TC20 Assembly|Other : Service : In Home Assembly
SO-71480154|1|349.00||.00|.00|298.20|349.00|Web|100131|BFX 552 Dumbbell Kit|Strength : Selectorized : Weights
SO-71480154|1|139.00||19.99|.00|138.76|139.00|Web|100300|BFX SelectTech Stand|Strength : Selectorized : Accessories
SO-71480154|1|199.00||29.99|.00|200.02|199.00|Web|100340|BFX 4.1 Bench|Strength : Selectorized : Adjustable Benches
SO-71480154||.00|-100.00||||-100.00|Web|Sales Discount||
SO-71480155|1|2199.00||199.99|-179.99|2019.00|2199.00|Call Center|100341|BFX TC10 TREADCLIMBER V2|Cardio : TreadClimber : TreadClimber
SO-71480155||.00|-200.00|.00|.00|.00|-200.00|Call Center|Sales Discount||
SO-71480155|1|249.00||.00|.00|249.00|249.00|Call Center|IHA-100341|Bowflex TC10 Assembly|Other : Service : In Home Assembly
SO-71480156|1|599.00||129.99|-129.99|549.00|599.00|Web|710000|BFX 1090 Dumbbell Kit|Strength : Selectorized : Weights
SO-71480156||.00|-50.00|.00|.00|.00|-50.00|Web|Sales Discount||
SO-71480157|1|1599.00||150.00|-150.00|1499.00|1599.00|Call Center|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71480157||.00|-100.00|.00|.00|.00|-100.00|Call Center|Sales Discount||
SO-71480160|1|999.00||100.00|.00|1098.99|999.00|Web|100358|BOWFLEX MAX TRAINER M3|Cardio : MAX Trainer : MAX Trainer
SO-71480160||.00|-.01|.00|.00|.00|-.01|Web|Sales Discount||
SO-71480160|1|159.00||.00|.00|159.00|159.00|Web|IHA-100358|MAX TRAINER M3 Assembly|Other : Service : In Home Assembly
SO-71480161|1|999.00||100.00|-100.00|999.00|999.00|Call Center|100358|BOWFLEX MAX TRAINER M3|Cardio : MAX Trainer : MAX Trainer
SO-71480162|1|199.00||29.99|-29.99|199.00|199.00|Call Center|100340|BFX 4.1 Bench|Strength : Selectorized : Adjustable Benches
SO-71480163|1|24.95||4.95|-4.95|24.95|24.95|Call Center|8007525|BOWFLEX BODY SAMPLE PACK|Nutrition
SO-71480164|1|1599.00||150.00|-150.00|1599.00|1599.00|Web|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71480165|1|1599.00||150.00|-150.00|1599.00|1599.00|Call Center|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71480169|1|999.00||100.00|.00|1099.00|999.00|Call Center|100358|BOWFLEX MAX TRAINER M3|Cardio : MAX Trainer : MAX Trainer
SO-71480170|1|999.00||100.00|.00|1099.00|999.00|Web|100358|BOWFLEX MAX TRAINER M3|Cardio : MAX Trainer : MAX Trainer
SO-71480172|1|2199.00||199.99|-179.99|2019.00|2199.00|Web|100341|BFX TC10 TREADCLIMBER V2|Cardio : TreadClimber : TreadClimber
SO-71480172||.00|-200.00|.00|.00|.00|-200.00|Web|Sales Discount||
SO-71480173|1|24.95||4.95|.00|29.90|24.95|Web|8007525|BOWFLEX BODY SAMPLE PACK|Nutrition
SO-71480175|1|139.00||19.99|.00|158.99|139.00|Web|100300|BFX SelectTech Stand|Strength : Selectorized : Accessories
SO-71480176|1|1599.00||169.99|-169.99|1399.00|1599.00|Web|100334|BFX XTREME 2SE HOME GYM|Strength : Home Gyms : Rods
SO-71480176||.00|-200.00|.00|.00|.00|-200.00|Web|Sales Discount||
SO-71480176|1|99.00||10.99|-10.99|.00|99.00|Web|95146|BFX 310# Rod Upgrade|Strength : Home Gyms : Accessories
SO-71480176||.00|-99.00|.00|.00|.00|-99.00|Web|Sales Discount||
SO-71480177|1|349.00||.00|.00|349.00|349.00|Web|100131|BFX 552 Dumbbell Kit|Strength : Selectorized : Weights
SO-71480178|1|1599.00||150.00|-150.00|1499.00|1599.00|Web|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71480178||.00|-100.00|.00|.00|.00|-100.00|Web|Sales Discount||
SO-71480178|1|159.00||.00|.00|159.00|159.00|Web|IHA-100359|MAX TRAINER M5 Assembly|Other : Service : In Home Assembly
SO-71480179|1|1599.00||150.00|.00|1749.00|1599.00|Web|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71480184|1|1599.00||150.00|-150.00|1599.00|1599.00|Web|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71480184|1|159.00||.00|.00|159.00|159.00|Web|IHA-100359|MAX TRAINER M5 Assembly|Other : Service : In Home Assembly
SO-71480181|1|999.00||100.00|.00|1099.00|999.00|Web|100358|BOWFLEX MAX TRAINER M3|Cardio : MAX Trainer : MAX Trainer
SO-71480185|1|2199.00||199.99|-179.99|2019.00|2199.00|Web|100341|BFX TC10 TREADCLIMBER V2|Cardio : TreadClimber : TreadClimber
SO-71480185||.00|-200.00|.00|.00|.00|-200.00|Web|Sales Discount||
SO-71480182|1|1599.00||150.00|-150.00|1599.00|1599.00|Web|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71480182|1|159.00||.00|.00|159.00|159.00|Web|IHA-100359|MAX TRAINER M5 Assembly|Other : Service : In Home Assembly
SO-71480186|1|1599.00||150.00|-150.00|1599.00|1599.00|Web|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71480187|1|1599.00||150.00|-150.00|1599.00|1599.00|Call Center|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71480188|1|30.99||7.99|.00|38.98|30.99|Web|11852|Cable  Rod Warranty Kit  Pr|Other : Parts
SO-71480190|1|1599.00||150.00|-150.00|1499.00|1599.00|Call Center|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71480190||.00|-100.00|.00|.00|.00|-100.00|Call Center|Sales Discount||
SO-71480192|1|1599.00||150.00|-150.00|1599.00|1599.00|Web|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71480206|1|599.00||129.99|-129.99|549.00|599.00|Web|710000|BFX 1090 Dumbbell Kit|Strength : Selectorized : Weights
SO-71480206||.00|-50.00|.00|.00|.00|-50.00|Web|Sales Discount||
SO-71480193|1|349.00||.00|.00|298.20|349.00|Web|100131|BFX 552 Dumbbell Kit|Strength : Selectorized : Weights
SO-71480193|1|199.00||29.99|.00|200.02|199.00|Web|100340|BFX 4.1 Bench|Strength : Selectorized : Adjustable Benches
SO-71480193|1|139.00||19.99|.00|138.76|139.00|Web|100300|BFX SelectTech Stand|Strength : Selectorized : Accessories
SO-71480193||.00|-100.00||||-100.00|Web|Sales Discount||
SO-71480198|1|949.00||100.00|.00|1049.00|949.00|Call Center|100358|BOWFLEX MAX TRAINER M3|Cardio : MAX Trainer : MAX Trainer
SO-71480199|1|1599.00||150.00|-150.00|1599.00|1599.00|Web|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71480201|1|699.00||69.99|-69.99|699.00|699.00|Call Center|100250|SCH AD6 Bike|Cardio : Bikes : Wind
SO-71480201|1|49.00||9.99|-9.99|49.00|49.00|Call Center|100252|SCH AD6 Windscreen|Cardio : Bikes : Accessories
SO-71480203|1|1599.00||150.00|-150.00|1599.00|1599.00|Call Center|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71480204|1|1599.00||150.00|-150.00|1499.00|1599.00|Web|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71480204||.00|-100.00|.00|.00|.00|-100.00|Web|Sales Discount||
SO-71480205|1|1599.00||150.00|-150.00|1599.00|1599.00|Web|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71480207|1|2199.00||199.99|-179.99|2019.00|2199.00|Call Center|100341|BFX TC10 TREADCLIMBER V2|Cardio : TreadClimber : TreadClimber
SO-71480207||.00|-200.00|.00|.00|.00|-200.00|Call Center|Sales Discount||
SO-71480208|1|1599.00||150.00|-150.00|1599.00|1599.00|Web|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71480209|1|1599.00||150.00|-150.00|1599.00|1599.00|Web|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71480210|1|349.00||.00|.00|349.00|349.00|Call Center|100131|BFX 552 Dumbbell Kit|Strength : Selectorized : Weights
SO-71480211|1|99.00||9.99|.00|108.99|99.00|Web|10293|TRC Machine Mat|Cardio : TreadClimber : Accessories
SO-71480221|1|40.00||.00|.00|40.00|40.00|Web|004-5545|Bowflex Ab Ball|Other : Catalog Sourced
SO-71480228|1|99.00||10.99|.00|109.99|99.00|Web|10071|Rod Pack  410# upgrade|Strength : Home Gyms : Accessories
SO-71480215|1|14.99||8.99|.00|23.98|14.99|Web|001-3649|BFX Rod Rjuvnatr w mini 410 add-on|Strength : Home Gyms : Accessories
SO-71480216|1|2199.00||199.99|-179.99|2019.00|2199.00|Web|100341|BFX TC10 TREADCLIMBER V2|Cardio : TreadClimber : TreadClimber
SO-71480216||.00|-200.00|.00|.00|.00|-200.00|Web|Sales Discount||
SO-71480222|1|2199.00||199.99|-199.99|1999.00|2199.00|Web|100341|BFX TC10 TREADCLIMBER V2|Cardio : TreadClimber : TreadClimber
SO-71480222||.00|-200.00|.00|.00|.00|-200.00|Web|Sales Discount||
SO-71480222|1|99.00||9.99|-9.99|.00|99.00|Web|10293|TRC Machine Mat|Cardio : TreadClimber : Accessories
SO-71480222||.00|-99.00|.00|.00|.00|-99.00|Web|Sales Discount||
SO-71480217|1|999.00||299.99|-299.99|999.00|999.00|Web|100394|NLS T616 TREADMILL|Cardio : Treadmills : Treadmills
SO-71480218|1|1599.00||150.00|-150.00|1599.00|1599.00|Call Center|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71480218|1|159.00||.00|.00|159.00|159.00|Call Center|IHA-100359|MAX TRAINER M5 Assembly|Other : Service : In Home Assembly
SO-71480218|1|99.00||9.99|-9.99|99.00|99.00|Call Center|10293|TRC Machine Mat|Cardio : TreadClimber : Accessories
SO-71480219|1|1599.00||150.00|-150.00|1599.00|1599.00|Web|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71480219|1|99.00||9.99|-9.99|99.00|99.00|Web|10293|TRC Machine Mat|Cardio : TreadClimber : Accessories
SO-71480225|1|3299.00||199.99|-199.99|2999.00|3299.00|Web|100482|BFX TC20 TREADCLIMBER, 2 BOX KIT|Cardio : TreadClimber : TreadClimber
SO-71480225||.00|-300.00|.00|.00|.00|-300.00|Web|Sales Discount||
SO-71480220|1|1599.00||150.00|-150.00|1499.00|1599.00|Web|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71480220||.00|-100.00||||-100.00|Web|Sales Discount||
SO-71480226|1|29.95||4.95|.00|34.90|29.95|Web|8006916|BOWFLEX BODY ENERGY BOOST, PRE-WORKOUT, BERRY POMEGRANATE|Nutrition
SO-71480226|1|29.95||4.95|.00|34.90|29.95|Web|8006918|BOWFLEX BODY ENERGY BOOST, DAILY ENERGY, PASSION FRUIT|Nutrition
SO-71480224|1|14.99||8.99|.00|23.98|14.99|Web|001-3649|BFX Rod Rjuvnatr w mini 410 add-on|Strength : Home Gyms : Accessories
SO-71480229|1|1599.00||150.00|.00|1749.00|1599.00|Web|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71480233|1|1599.00||150.00|-150.00|1599.00|1599.00|Web|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71480234|1|1599.00||150.00|-150.00|1499.00|1599.00|Web|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71480234||.00|-100.00|.00|.00|.00|-100.00|Web|Sales Discount||
SO-71480238|1|1599.00||150.00|-150.00|1599.00|1599.00|Web|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71480240|1|599.00||129.99|-129.99|549.00|599.00|Web|710000|BFX 1090 Dumbbell Kit|Strength : Selectorized : Weights
SO-71480240||.00|-50.00|.00|.00|.00|-50.00|Web|Sales Discount||
SO-71480235|1|1599.00||150.00|-150.00|1599.00|1599.00|Web|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71480235|1|159.00||.00|.00|159.00|159.00|Web|IHA-100359|MAX TRAINER M5 Assembly|Other : Service : In Home Assembly
SO-71480236|1|599.00||129.99|.00|728.99|599.00|Web|710000|BFX 1090 Dumbbell Kit|Strength : Selectorized : Weights
SO-71480236|1|199.00||29.99|.00|228.99|199.00|Web|100340|BFX 4.1 Bench|Strength : Selectorized : Adjustable Benches
SO-71480239|1|2199.00||199.99|-179.99|2019.00|2199.00|Web|100341|BFX TC10 TREADCLIMBER V2|Cardio : TreadClimber : TreadClimber
SO-71480239||.00|-200.00|.00|.00|.00|-200.00|Web|Sales Discount||
SO-71480241|1|999.00||100.00|.00|1099.00|999.00|Web|100358|BOWFLEX MAX TRAINER M3|Cardio : MAX Trainer : MAX Trainer
SO-71480243|1|30.99||7.99|.00|38.98|30.99|Web|11852|Cable  Rod Warranty Kit  Pr|Other : Parts
SO-71480244|1|2199.00||199.99|-199.99|1999.00|2199.00|Web|100341|BFX TC10 TREADCLIMBER V2|Cardio : TreadClimber : TreadClimber
SO-71480244||.00|-200.00|.00|.00|.00|-200.00|Web|Sales Discount||
SO-71480244|1|99.00||9.99|-9.99|.00|99.00|Web|10293|TRC Machine Mat|Cardio : TreadClimber : Accessories
SO-71480244||.00|-99.00|.00|.00|.00|-99.00|Web|Sales Discount||
SO-71480245|1|1599.00||150.00|-150.00|1599.00|1599.00|Web|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71480246|1|1599.00||150.00|-150.00|1599.00|1599.00|Web|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
