AdID Product Interest,PI Purchased (Item PI),Market Channel,Ad ID,Origin,Order Week Monday,Order Date,# of Kits,Value (Product + Shipping)
Bowflex Brand,Bowflex Selecttech Dumbbells,Electronic - UnSourced,CAM29862 icawbowflexca,Web,11/21/2016,11/26/2016,1,967.99
Bowflex Brand,Treadclimber,Electronic - UnSourced,CAM29862 icawbowflexca,Web,11/21/2016,11/26/2016,2,5398.00
Bowflex Home Gyms,Treadclimber,Online Search,CAM30796 SAWDOSG2G,Call Center Internal,11/21/2016,11/26/2016,2,5412.99
Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM45690 SAWICAOSGCE,Call Center Internal,11/21/2016,11/26/2016,2,3598.00
Bowflex Max Trainer,Treadclimber,Online Search,CAM45690 SAWICAOSGCE,Call Center Internal,11/21/2016,11/26/2016,0,.00
Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM45692 SAWICAOFG2E,Call Center Internal,11/21/2016,11/26/2016,1,1799.00
Bowflex Max Trainer,Treadclimber,Online Search,CAM45692 SAWICAOFG2E,Call Center Internal,11/21/2016,11/26/2016,0,.00
Treadclimber,Bowflex Max Trainer,Online Search,CAM30841 icaosgctsl2,Web,11/21/2016,11/26/2016,3,4797.00
Treadclimber,Treadclimber,Online Search,CAM30841 icaosgctsl2,Web,11/21/2016,11/26/2016,3,7497.00
Bowflex Brand,Bowflex Home Gyms,Online Search,CAM31266 icaosgcgl1,Web,11/21/2016,11/26/2016,0,386.95
Bowflex Brand,Bowflex Max Trainer,Online Search,CAM31266 icaosgcgl1,Web,11/21/2016,11/26/2016,5,9695.00
Bowflex Brand,Treadclimber,Online Search,CAM31266 icaosgcgl1,Web,11/21/2016,11/26/2016,1,2099.00
Treadclimber,Treadclimber,Online Search,CAM37661 icaosgctsl5,Web,11/21/2016,11/26/2016,1,2099.00
Treadclimber,Treadclimber,Online Search,CAM39467 icaosbctsl1,Web,11/21/2016,11/26/2016,1,2099.00
Bowflex Brand,Bowflex Selecttech Dumbbells,Online Search,CAM40992 icaosbcgl1,Web,11/21/2016,11/26/2016,1,1067.98
Treadclimber,Treadclimber,Online Search,CAM41000 icaosbctsl9,Web,11/21/2016,11/26/2016,1,2099.00
Bowflex Selecttech Dumbbells,Bowflex Selecttech Dumbbells,Online Search,CAM44557 icaosgcdsl8,Web,11/21/2016,11/26/2016,1,699.00
Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM45624 ICAOSGCESL2,Web,11/21/2016,11/26/2016,9,15850.00
Bowflex Max Trainer,Treadclimber,Online Search,CAM45624 ICAOSGCESL2,Web,11/21/2016,11/26/2016,0,.00
Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM45842 ICAOSGCESL9,Web,11/21/2016,11/26/2016,1,1799.00
Bowflex Max Trainer,Treadclimber,Online Search,CAM45842 ICAOSGCESL9,Web,11/21/2016,11/26/2016,0,.00
Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM45849 ICAOSBCESL9,Web,11/21/2016,11/26/2016,1,1799.00
Bowflex Max Trainer,Treadclimber,Online Search,CAM45849 ICAOSBCESL9,Web,11/21/2016,11/26/2016,0,.00
Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM47271 ICAOSGCESL10,Web,11/21/2016,11/26/2016,2,3598.00
Bowflex Max Trainer,Treadclimber,Online Search,CAM47271 ICAOSGCESL10,Web,11/21/2016,11/26/2016,0,.00
Bowflex Max Trainer,Bowflex Max Trainer,Online Shopping,CAM45631 ICAOFG2EFEED1,Web,11/21/2016,11/26/2016,3,7006.00
Bowflex Max Trainer,Treadclimber,Online Shopping,CAM45631 ICAOFG2EFEED1,Web,11/21/2016,11/26/2016,0,99.00
Treadclimber,Bowflex Max Trainer,Short Form,CAM35680 INTELEMEDIACA,Call Center Internal,11/21/2016,11/26/2016,1,1799.00
Treadclimber,Treadclimber,Short Form,CAM35680 INTELEMEDIACA,Call Center Internal,11/21/2016,11/26/2016,0,.00
Bowflex Max Trainer,Bowflex Max Trainer,Short Form,CAM48771 PUREN180JACFSTIC,Call Center Internal,11/21/2016,11/26/2016,1,1958.00
Bowflex Max Trainer,Treadclimber,Short Form,CAM48771 PUREN180JACFSTIC,Call Center Internal,11/21/2016,11/26/2016,0,.00
Bowflex Max Trainer,Bowflex Max Trainer,Short Form,CAM49749 LAFFN120HUNNYTIC,Call Center Internal,11/21/2016,11/26/2016,1,1799.00
Bowflex Max Trainer,Treadclimber,Short Form,CAM49749 LAFFN120HUNNYTIC,Call Center Internal,11/21/2016,11/26/2016,0,.00
Bowflex Max Trainer,Bowflex Max Trainer,Short Form,CAM49812 NTVNC120HUNNYKST,Call Center Internal,11/21/2016,11/26/2016,1,1799.00
Bowflex Max Trainer,Treadclimber,Short Form,CAM49812 NTVNC120HUNNYKST,Call Center Internal,11/21/2016,11/26/2016,0,.00
Treadclimber,Bowflex Home Gyms,Short Form,CAM49971 TSN*C120DANYEKST,Call Center Internal,11/21/2016,11/26/2016,1,1763.97
Treadclimber,Treadclimber,Short Form,CAM49971 TSN*C120DANYEKST,Call Center Internal,11/21/2016,11/26/2016,1,2113.99
Bowflex Max Trainer,Bowflex Max Trainer,Short Form,CAM50066 SATVC120HUNNYKST,Call Center Internal,11/21/2016,11/26/2016,1,2499.00
Bowflex Max Trainer,Bowflex Selecttech Dumbbells,Short Form,CAM50066 SATVC120HUNNYKST,Call Center Internal,11/21/2016,11/26/2016,0,139.00
Bowflex Max Trainer,Treadclimber,Short Form,CAM50066 SATVC120HUNNYKST,Call Center Internal,11/21/2016,11/26/2016,0,.00
Treadclimber,Treadclimber,Short Form,CAM50076 CIVTC120DANYEKST,Call Center Internal,11/21/2016,11/26/2016,1,2099.00
Bowflex Home Gyms,Bowflex Max Trainer,Un-Sourced,CAM28157 SALESFOLLOWUP,Call Center Internal,11/21/2016,11/26/2016,2,4998.00
Bowflex Home Gyms,Treadclimber,Un-Sourced,CAM28157 SALESFOLLOWUP,Call Center Internal,11/21/2016,11/26/2016,0,.00
Bowflex Selecttech Dumbbells,Bowflex Selecttech Dumbbells,Un-Sourced,CAM40819 1800SELECTTECH,Call Center Internal,11/21/2016,11/26/2016,1,449.00
Treadclimber,Treadclimber,Un-Sourced,CAM40825 1800TREADCLIMBER,Call Center Internal,11/21/2016,11/26/2016,1,2348.00
Bowflex Max Trainer,Bowflex Max Trainer,Un-Sourced,CAM45327 1800MAXTRAINER,Call Center Internal,11/21/2016,11/26/2016,5,7795.00
Bowflex Max Trainer,Treadclimber,Un-Sourced,CAM45327 1800MAXTRAINER,Call Center Internal,11/21/2016,11/26/2016,0,.00
Treadclimber,Treadclimber,Electronic - Short Form,CAM30971 icastsf09buytc,Web,11/21/2016,11/27/2016,1,2099.00
Bowflex Max Trainer,Bowflex Max Trainer,Electronic - Short Form,CAM45694 ICASESF14B,Web,11/21/2016,11/27/2016,4,8055.00
Bowflex Max Trainer,Treadclimber,Electronic - Short Form,CAM45694 ICASESF14B,Web,11/21/2016,11/27/2016,0,.00
Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM49449 BOWWEB800CA,Call Center Internal,11/21/2016,11/27/2016,1,1958.00
Bowflex Brand,Treadclimber,Electronic - UnSourced,CAM49449 BOWWEB800CA,Call Center Internal,11/21/2016,11/27/2016,0,.00
Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM49450 BOWWEB800,Call Center Internal,11/21/2016,11/27/2016,1,2499.00
Bowflex Brand,Treadclimber,Electronic - UnSourced,CAM49450 BOWWEB800,Call Center Internal,11/21/2016,11/27/2016,0,.00
Bowflex Brand,Bowflex Home Gyms,Electronic - UnSourced,CAM29862 icawbowflexca,Web,11/21/2016,11/27/2016,1,1966.99
Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM29862 icawbowflexca,Web,11/21/2016,11/27/2016,14,26404.00
Bowflex Brand,Bowflex Revolution,Electronic - UnSourced,CAM29862 icawbowflexca,Web,11/21/2016,11/27/2016,0,248.99
Bowflex Brand,Bowflex Selecttech Dumbbells,Electronic - UnSourced,CAM29862 icawbowflexca,Web,11/21/2016,11/27/2016,1,449.00
Bowflex Brand,Treadclimber,Electronic - UnSourced,CAM29862 icawbowflexca,Web,11/21/2016,11/27/2016,2,4198.00
Bowflex Max Trainer,Bowflex Selecttech Dumbbells,Online Display,CAM47239 SAWDODCTOE,Call Center Internal,11/21/2016,11/27/2016,1,918.00
Bowflex Max Trainer,Bowflex Max Trainer,Online Display,CAM47851 SAWDODYBTE,Call Center Internal,11/21/2016,11/27/2016,1,2499.00
Bowflex Max Trainer,Treadclimber,Online Display,CAM47851 SAWDODYBTE,Call Center Internal,11/21/2016,11/27/2016,0,.00
Treadclimber,Bowflex Max Trainer,Online Search,CAM32595 SAWDOSBIT,Call Center Internal,11/21/2016,11/27/2016,1,2499.00
Treadclimber,Treadclimber,Online Search,CAM32595 SAWDOSBIT,Call Center Internal,11/21/2016,11/27/2016,0,.00
Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM45690 SAWICAOSGCE,Call Center Internal,11/21/2016,11/27/2016,3,6097.00
Bowflex Max Trainer,Treadclimber,Online Search,CAM45690 SAWICAOSGCE,Call Center Internal,11/21/2016,11/27/2016,0,.00
Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM45692 SAWICAOFG2E,Call Center Internal,11/21/2016,11/27/2016,1,1799.00
Bowflex Max Trainer,Treadclimber,Online Search,CAM45692 SAWICAOFG2E,Call Center Internal,11/21/2016,11/27/2016,1,2113.99
Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM45842 ICAOSGCESL9,Call Center Internal,11/21/2016,11/27/2016,1,1999.00
Treadclimber,Bowflex Max Trainer,Online Search,CAM30841 icaosgctsl2,Web,11/21/2016,11/27/2016,4,8246.00
Treadclimber,Treadclimber,Online Search,CAM30841 icaosgctsl2,Web,11/21/2016,11/27/2016,4,9845.00
Bowflex Brand,Bowflex Home Gyms,Online Search,CAM31266 icaosgcgl1,Web,11/21/2016,11/27/2016,0,118.99
Bowflex Brand,Bowflex Max Trainer,Online Search,CAM31266 icaosgcgl1,Web,11/21/2016,11/27/2016,5,10654.00
Bowflex Brand,Bowflex Selecttech Dumbbells,Online Search,CAM31266 icaosgcgl1,Web,11/21/2016,11/27/2016,1,449.00
Bowflex Brand,Treadclimber,Online Search,CAM31266 icaosgcgl1,Web,11/21/2016,11/27/2016,0,.00
Bowflex Brand,Bowflex Home Gyms,Online Search,CAM37658 icaosbcgsl5,Web,11/21/2016,11/27/2016,0,118.99
Bowflex Brand,Bowflex Selecttech Dumbbells,Online Search,CAM37662 icaosgcwsl23,Web,11/21/2016,11/27/2016,0,188.99
Treadclimber,Treadclimber,Online Search,CAM37865 icaosgctsl7,Web,11/21/2016,11/27/2016,1,2099.00
Bowflex Brand,Bowflex Max Trainer,Online Search,CAM40992 icaosbcgl1,Web,11/21/2016,11/27/2016,2,2998.00
Bowflex Brand,Bowflex Selecttech Dumbbells,Online Search,CAM40992 icaosbcgl1,Web,11/21/2016,11/27/2016,1,449.00
Bowflex Brand,Treadclimber,Online Search,CAM40992 icaosbcgl1,Web,11/21/2016,11/27/2016,0,18.98
Bowflex Selecttech Dumbbells,Bowflex Selecttech Dumbbells,Online Search,CAM44557 icaosgcdsl8,Web,11/21/2016,11/27/2016,1,449.00
Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM45624 ICAOSGCESL2,Web,11/21/2016,11/27/2016,7,14152.00
Bowflex Max Trainer,Bowflex Selecttech Dumbbells,Online Search,CAM45624 ICAOSGCESL2,Web,11/21/2016,11/27/2016,2,1506.00
Bowflex Max Trainer,Treadclimber,Online Search,CAM45624 ICAOSGCESL2,Web,11/21/2016,11/27/2016,0,.00
Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM45841 ICAOSGCESL8,Web,11/21/2016,11/27/2016,2,2398.00
Bowflex Max Trainer,Treadclimber,Online Search,CAM45841 ICAOSGCESL8,Web,11/21/2016,11/27/2016,0,.00
Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM47271 ICAOSGCESL10,Web,11/21/2016,11/27/2016,2,3857.00
Bowflex Max Trainer,Treadclimber,Online Search,CAM47271 ICAOSGCESL10,Web,11/21/2016,11/27/2016,0,.00
Bowflex Max Trainer,Bowflex Max Trainer,Online Shopping,CAM45043 SAWDOFG2E,Call Center Internal,11/21/2016,11/27/2016,1,2499.00
Bowflex Max Trainer,Treadclimber,Online Shopping,CAM45043 SAWDOFG2E,Call Center Internal,11/21/2016,11/27/2016,0,.00
Bowflex Max Trainer,Bowflex Max Trainer,Online Shopping,CAM45631 ICAOFG2EFEED1,Web,11/21/2016,11/27/2016,2,3698.00
Bowflex Max Trainer,Treadclimber,Online Shopping,CAM45631 ICAOFG2EFEED1,Web,11/21/2016,11/27/2016,0,.00
Bowflex Max Trainer,Bowflex Max Trainer,Online Social,CAM50190 ICAOXFBESCODEBFCM16,Web,11/21/2016,11/27/2016,2,4298.00
Bowflex Max Trainer,Treadclimber,Online Social,CAM50190 ICAOXFBESCODEBFCM16,Web,11/21/2016,11/27/2016,0,.00
Treadclimber,Treadclimber,Short Form,CAM35680 INTELEMEDIACA,Call Center Internal,11/21/2016,11/27/2016,1,3313.99
Treadclimber,Bowflex Max Trainer,Short Form,CAM49917 GET*N120DANYETIC,Call Center Internal,11/21/2016,11/27/2016,1,1799.00
Treadclimber,Treadclimber,Short Form,CAM49917 GET*N120DANYETIC,Call Center Internal,11/21/2016,11/27/2016,0,.00
Bowflex Max Trainer,Bowflex Max Trainer,Short Form,CAM50026 COMTL120HUNNYTIC,Call Center Internal,11/21/2016,11/27/2016,1,1199.00
Bowflex Max Trainer,Treadclimber,Short Form,CAM50026 COMTL120HUNNYTIC,Call Center Internal,11/21/2016,11/27/2016,0,.00
Bowflex Home Gyms,Bowflex Max Trainer,Un-Sourced,CAM28157 SALESFOLLOWUP,Call Center Internal,11/21/2016,11/27/2016,1,2499.00
Bowflex Home Gyms,Treadclimber,Un-Sourced,CAM28157 SALESFOLLOWUP,Call Center Internal,11/21/2016,11/27/2016,0,.00
Bowflex Home Gyms,Bowflex Max Trainer,Un-Sourced,CAM40821 1800BOWFLEX,Call Center Internal,11/21/2016,11/27/2016,1,1958.00
Bowflex Home Gyms,Treadclimber,Un-Sourced,CAM40821 1800BOWFLEX,Call Center Internal,11/21/2016,11/27/2016,0,.00
Bowflex Max Trainer,Bowflex Max Trainer,Digital - Info Kit,CAM49054 ICAEDIKE2016Q1A,Web,11/28/2016,11/28/2016,1,1799.00
Bowflex Max Trainer,Treadclimber,Digital - Info Kit,CAM49054 ICAEDIKE2016Q1A,Web,11/28/2016,11/28/2016,0,.00
Bowflex Max Trainer,Bowflex Max Trainer,Electronic - Short Form,CAM45694 ICASESF14B,Call Center Internal,11/28/2016,11/28/2016,1,1799.00
Bowflex Max Trainer,Treadclimber,Electronic - Short Form,CAM45694 ICASESF14B,Call Center Internal,11/28/2016,11/28/2016,0,.00
Treadclimber,Treadclimber,Electronic - Short Form,CAM30971 icastsf09buytc,Web,11/28/2016,11/28/2016,3,6311.99
Bowflex Max Trainer,Bowflex Max Trainer,Electronic - Short Form,CAM45694 ICASESF14B,Web,11/28/2016,11/28/2016,5,9795.00
Bowflex Max Trainer,Treadclimber,Electronic - Short Form,CAM45694 ICASESF14B,Web,11/28/2016,11/28/2016,1,2998.99
Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM29862 icawbowflexca,Call Center Internal,11/28/2016,11/28/2016,1,1358.00
Bowflex Brand,Treadclimber,Electronic - UnSourced,CAM29862 icawbowflexca,Call Center Internal,11/28/2016,11/28/2016,0,.00
Bowflex Brand,Bowflex Home Gyms,Electronic - UnSourced,CAM49449 BOWWEB800CA,Call Center Internal,11/28/2016,11/28/2016,1,1549.00
Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM49449 BOWWEB800CA,Call Center Internal,11/28/2016,11/28/2016,10,18090.00
Bowflex Brand,Treadclimber,Electronic - UnSourced,CAM49449 BOWWEB800CA,Call Center Internal,11/28/2016,11/28/2016,2,5676.98
Bowflex Brand,Bowflex Home Gyms,Electronic - UnSourced,CAM29862 icawbowflexca,Web,11/28/2016,11/28/2016,2,3450.98
Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM29862 icawbowflexca,Web,11/28/2016,11/28/2016,17,33292.00
Bowflex Brand,Bowflex Selecttech Dumbbells,Electronic - UnSourced,CAM29862 icawbowflexca,Web,11/28/2016,11/28/2016,7,5157.96
Bowflex Brand,Treadclimber,Electronic - UnSourced,CAM29862 icawbowflexca,Web,11/28/2016,11/28/2016,1,2099.00
Treadclimber,Bowflex Max Trainer,Online,CAM12254 SAWEXACTTC,Call Center Internal,11/28/2016,11/28/2016,1,1799.00
Treadclimber,Treadclimber,Online,CAM12254 SAWEXACTTC,Call Center Internal,11/28/2016,11/28/2016,0,.00
Bowflex Max Trainer,Bowflex Max Trainer,Online Display,CAM48951 ICAODRFEDL1,Web,11/28/2016,11/28/2016,1,1799.00
Bowflex Max Trainer,Treadclimber,Online Display,CAM48951 ICAODRFEDL1,Web,11/28/2016,11/28/2016,0,.00
Bowflex Home Gyms,Bowflex Max Trainer,Online Search,CAM30796 SAWDOSG2G,Call Center Internal,11/28/2016,11/28/2016,2,3698.00
Bowflex Home Gyms,Treadclimber,Online Search,CAM30796 SAWDOSG2G,Call Center Internal,11/28/2016,11/28/2016,0,.00
Bowflex Brand,Bowflex Max Trainer,Online Search,CAM30891 SAWICAOSGCW,Call Center Internal,11/28/2016,11/28/2016,4,7296.00
Bowflex Brand,Treadclimber,Online Search,CAM30891 SAWICAOSGCW,Call Center Internal,11/28/2016,11/28/2016,1,3299.00
Treadclimber,Bowflex Home Gyms,Online Search,CAM30896 SAWICAOSGCT,Call Center Internal,11/28/2016,11/28/2016,0,.00
Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM45690 SAWICAOSGCE,Call Center Internal,11/28/2016,11/28/2016,1,1749.00
Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM45691 SAWICAOSBCE,Call Center Internal,11/28/2016,11/28/2016,1,1799.00
Bowflex Max Trainer,Bowflex Selecttech Dumbbells,Online Search,CAM45691 SAWICAOSBCE,Call Center Internal,11/28/2016,11/28/2016,1,699.00
Bowflex Max Trainer,Treadclimber,Online Search,CAM45691 SAWICAOSBCE,Call Center Internal,11/28/2016,11/28/2016,0,.00
Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM45692 SAWICAOFG2E,Call Center Internal,11/28/2016,11/28/2016,1,1199.00
Bowflex Max Trainer,Treadclimber,Online Search,CAM45692 SAWICAOFG2E,Call Center Internal,11/28/2016,11/28/2016,0,.00
Bowflex Brand,Treadclimber,Online Search,CAM49688 SAWDOSBI,Call Center Internal,11/28/2016,11/28/2016,0,.00
Treadclimber,Treadclimber,Online Search,CAM30841 icaosgctsl2,Web,11/28/2016,11/28/2016,3,6297.00
Bowflex Brand,Bowflex Home Gyms,Online Search,CAM31266 icaosgcgl1,Web,11/28/2016,11/28/2016,2,3454.97
Bowflex Brand,Bowflex Max Trainer,Online Search,CAM31266 icaosgcgl1,Web,11/28/2016,11/28/2016,13,25182.00
Bowflex Brand,Bowflex Selecttech Dumbbells,Online Search,CAM31266 icaosgcgl1,Web,11/28/2016,11/28/2016,1,967.99
Bowflex Brand,Treadclimber,Online Search,CAM31266 icaosgcgl1,Web,11/28/2016,11/28/2016,3,8646.99
Treadclimber,Bowflex Max Trainer,Online Search,CAM37661 icaosgctsl5,Web,11/28/2016,11/28/2016,1,1799.00
Treadclimber,Treadclimber,Online Search,CAM37661 icaosgctsl5,Web,11/28/2016,11/28/2016,0,.00
Treadclimber,Treadclimber,Online Search,CAM37865 icaosgctsl7,Web,11/28/2016,11/28/2016,1,2099.00
Bowflex Brand,Bowflex Max Trainer,Online Search,CAM40992 icaosbcgl1,Web,11/28/2016,11/28/2016,2,3598.00
Bowflex Brand,Treadclimber,Online Search,CAM40992 icaosbcgl1,Web,11/28/2016,11/28/2016,0,.00
Bowflex Selecttech Dumbbells,Bowflex Selecttech Dumbbells,Online Search,CAM44557 icaosgcdsl8,Web,11/28/2016,11/28/2016,2,1148.00
Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM45624 ICAOSGCESL2,Web,11/28/2016,11/28/2016,11,20248.00
Bowflex Max Trainer,Treadclimber,Online Search,CAM45624 ICAOSGCESL2,Web,11/28/2016,11/28/2016,0,.00
Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM45628 ICAOSBCESL2,Web,11/28/2016,11/28/2016,2,3857.00
Bowflex Max Trainer,Treadclimber,Online Search,CAM45628 ICAOSBCESL2,Web,11/28/2016,11/28/2016,0,.00
Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM45838 ICAOSGCESL5,Web,11/28/2016,11/28/2016,1,1199.00
Bowflex Max Trainer,Treadclimber,Online Search,CAM45838 ICAOSGCESL5,Web,11/28/2016,11/28/2016,0,.00
Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM45842 ICAOSGCESL9,Web,11/28/2016,11/28/2016,2,2998.00
Bowflex Max Trainer,Treadclimber,Online Search,CAM45842 ICAOSGCESL9,Web,11/28/2016,11/28/2016,0,.00
Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM47271 ICAOSGCESL10,Web,11/28/2016,11/28/2016,3,5656.00
Bowflex Max Trainer,Treadclimber,Online Search,CAM47271 ICAOSGCESL10,Web,11/28/2016,11/28/2016,0,.00
Bowflex Max Trainer,Bowflex Max Trainer,Online Shopping,CAM45043 SAWDOFG2E,Call Center Internal,11/28/2016,11/28/2016,1,1199.00
Bowflex Max Trainer,Treadclimber,Online Shopping,CAM45043 SAWDOFG2E,Call Center Internal,11/28/2016,11/28/2016,0,.00
Bowflex Max Trainer,Bowflex Max Trainer,Online Shopping,CAM45631 ICAOFG2EFEED1,Web,11/28/2016,11/28/2016,8,13551.00
Bowflex Max Trainer,Treadclimber,Online Shopping,CAM45631 ICAOFG2EFEED1,Web,11/28/2016,11/28/2016,1,2099.00
Bowflex Max Trainer,Treadclimber,Online Social,CAM48224 SAWICAOXFBESCODE,Call Center Internal,11/28/2016,11/28/2016,0,.00
Bowflex Max Trainer,Bowflex Max Trainer,Online Social,CAM50190 ICAOXFBESCODEBFCM16,Call Center Internal,11/28/2016,11/28/2016,1,2499.00
Bowflex Max Trainer,Treadclimber,Online Social,CAM50190 ICAOXFBESCODEBFCM16,Call Center Internal,11/28/2016,11/28/2016,0,.00
Bowflex Max Trainer,Bowflex Max Trainer,Online Social,CAM50190 ICAOXFBESCODEBFCM16,Web,11/28/2016,11/28/2016,2,4298.00
Bowflex Max Trainer,Treadclimber,Online Social,CAM50190 ICAOXFBESCODEBFCM16,Web,11/28/2016,11/28/2016,0,.00
Treadclimber,Bowflex Max Trainer,Short Form,CAM49480 WXYZC120CAW16KST,Call Center Internal,11/28/2016,11/28/2016,1,1358.00
Treadclimber,Treadclimber,Short Form,CAM49480 WXYZC120CAW16KST,Call Center Internal,11/28/2016,11/28/2016,0,.00
Bowflex Max Trainer,Bowflex Max Trainer,Short Form,CAM49741 SUNDN120HUNNYTIC,Call Center Internal,11/28/2016,11/28/2016,1,1749.00
Bowflex Max Trainer,Treadclimber,Short Form,CAM49741 SUNDN120HUNNYTIC,Call Center Internal,11/28/2016,11/28/2016,0,.00
Treadclimber,Treadclimber,Short Form,CAM49911 INSPN120DANYETIC,Call Center Internal,11/28/2016,11/28/2016,1,3548.00
Treadclimber,Bowflex Max Trainer,Short Form,CAM49916 TESCN120DANYETIC,Call Center Internal,11/28/2016,11/28/2016,1,2499.00
Treadclimber,Treadclimber,Short Form,CAM49916 TESCN120DANYETIC,Call Center Internal,11/28/2016,11/28/2016,0,.00
Treadclimber,Bowflex Home Gyms,Short Form,CAM49924 ION*N60*DANYETIC,Call Center Internal,11/28/2016,11/28/2016,1,2086.99
Bowflex Home Gyms,Bowflex Home Gyms,Un-Sourced,CAM40821 1800BOWFLEX,Call Center Internal,11/28/2016,11/28/2016,0,56.94
Bowflex Home Gyms,Bowflex Max Trainer,Un-Sourced,CAM40821 1800BOWFLEX,Call Center Internal,11/28/2016,11/28/2016,1,1958.00
Bowflex Home Gyms,Treadclimber,Un-Sourced,CAM40821 1800BOWFLEX,Call Center Internal,11/28/2016,11/28/2016,0,.00
Treadclimber,Treadclimber,Un-Sourced,CAM40825 1800TREADCLIMBER,Call Center Internal,11/28/2016,11/28/2016,1,2099.00
Bowflex Max Trainer,Bowflex Max Trainer,Un-Sourced,CAM45327 1800MAXTRAINER,Call Center Internal,11/28/2016,11/28/2016,6,10771.00
Bowflex Max Trainer,Treadclimber,Un-Sourced,CAM45327 1800MAXTRAINER,Call Center Internal,11/28/2016,11/28/2016,0,.00
Treadclimber,Treadclimber,Electronic - Print,CAM38406 SAWDPETPRINT12F,Call Center Internal,11/28/2016,11/29/2016,1,3299.00
Bowflex Max Trainer,Bowflex Max Trainer,Electronic - Short Form,CAM45798 DSEESF14H,Call Center Internal,11/28/2016,11/29/2016,1,1799.00
Bowflex Max Trainer,Bowflex Max Trainer,Electronic - UnSourced,CAM44626 1800BOWFLEX_BMT,Call Center Internal,11/28/2016,11/29/2016,1,1799.00
Bowflex Max Trainer,Treadclimber,Electronic - UnSourced,CAM44626 1800BOWFLEX_BMT,Call Center Internal,11/28/2016,11/29/2016,0,.00
Bowflex Max Trainer,Bowflex Home Gyms,Electronic - UnSourced,CAM45699 SAWICAEEMAX,Call Center Internal,11/28/2016,11/29/2016,1,1692.94
Bowflex Max Trainer,Bowflex Max Trainer,Electronic - UnSourced,CAM45699 SAWICAEEMAX,Call Center Internal,11/28/2016,11/29/2016,1,1199.00
Bowflex Max Trainer,Treadclimber,Electronic - UnSourced,CAM45699 SAWICAEEMAX,Call Center Internal,11/28/2016,11/29/2016,0,.00
Bowflex Brand,- None -,Electronic - UnSourced,CAM49449 BOWWEB800CA,Call Center Internal,11/28/2016,11/29/2016,0,189.00
Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM49449 BOWWEB800CA,Call Center Internal,11/28/2016,11/29/2016,10,18582.00
Bowflex Brand,Bowflex Selecttech Dumbbells,Electronic - UnSourced,CAM49449 BOWWEB800CA,Call Center Internal,11/28/2016,11/29/2016,1,449.00
