Internal ID,Name,Document Number,Line ID,Item,PO Inventory Status,Line Number,Quantity in Transaction Units,Expected Receipt Date,Departed Date
6263915,Minister of Finance BC,PO-1796,15,CA-E,,,-1,,
6346208,,PO-1798,1,Product Research,,1,1,6/9/2014,
6346208,,PO-1798,2,Product Research,,2,1,6/9/2014,
6349328,,PO-1799,1,Product Research,,1,1,6/9/2014,
6349328,,PO-1799,2,Product Research,,2,1,6/9/2014,
6349328,,PO-1799,3,Product Research,,3,1,6/9/2014,
6349328,,PO-1799,4,Product Research,,4,1,6/9/2014,
6349328,,PO-1799,5,Product Research,,5,1,6/9/2014,
6349328,,PO-1799,6,Product Research,,6,1,6/9/2014,
6349328,,PO-1799,7,Product Research,,7,1,6/9/2014,
6349328,,PO-1799,8,Product Research,,8,1,6/9/2014,
6349328,,PO-1799,9,Product Research,,9,1,6/9/2014,
6349328,,PO-1799,10,Product Research,,10,1,6/9/2014,
6349332,Receiver General,PO-1800,14,CA-E,,,-1,,
6349332,Minister of Finance BC,PO-1800,15,CA-E,,,-1,,
6358911,,PO-1801,1,SAMPLES - ALL DEPARTMENTS,,1,1,6/9/2014,
6359118,,PO-1802,1,SAMPLES - ALL DEPARTMENTS,,1,1,6/9/2014,
6366945,,PO-1803,1,Pallets,,1,450,6/10/2014,
6366945,,PO-1803,2,Pallets,,2,62,6/10/2014,
6366945,,PO-1803,3,Pallets,,3,104,6/10/2014,
6376397,,PO-1804,61,100216,,1,1,6/10/2014,
6379029,,PO-1805,1,Consulting & Contract Services,,1,1,6/10/2014,
6384188,,PO-1807,1,Certification,,1,1,6/10/2014,
6390922,Receiver General,PO-1809,70,CA-E,,,-1,,
6390922,Minister of Finance BC,PO-1809,71,CA-E,,,-1,,
6407624,Receiver General,PO-1812,42,CA-E,,,-1,,
6407624,Minister of Finance BC,PO-1812,43,CA-E,,,-1,,
6408255,CUS-19500010PRJ-2 NLS CORP ORDERS Direct Marketing : Direct Conversion Stream,PO-1814,1,Prepaid Marketing Expenses,,1,5273,6/11/2014,
6410009,Receiver General,PO-1815,14,CA-E,,,-1,,
6410009,Minister of Finance BC,PO-1815,15,CA-E,,,-1,,
6442578,Receiver General,PO-1828,40,CA-E,,,-1,,
6442578,Minister of Finance BC,PO-1828,41,CA-E,,,-1,,
6443892,,PO-1829,1,Computer Supplies,,1,1,6/12/2014,
6448387,Receiver General,PO-1830,17,CA-E,,,-1,,
6448387,Minister of Finance BC,PO-1830,18,CA-E,,,-1,,
6448509,Receiver General,PO-1831,10,CA-E,,,-1,,
6448509,Minister of Finance BC,PO-1831,11,CA-E,,,-1,,
6451444,Receiver General,PO-1832,10,CA-E,,,-1,,
6451444,Minister of Finance BC,PO-1832,11,CA-E,,,-1,,
6456638,Receiver General,PO-1833,119,CA-E,,,-1,,
6456638,Minister of Finance BC,PO-1833,120,CA-E,,,-1,,
6488183,,PO-1836,1,Fixed Assets/PPE - NCA,,1,1,6/13/2014,
6488183,,PO-1836,2,Fixed Assets/PPE - NCA,,2,2,6/13/2014,
6488809,,PO-1837,1,Fixed Assets/PPE - NCA,,1,1,6/13/2014,
6488809,,PO-1837,2,Fixed Assets/PPE - NCA,,2,1,6/13/2014,
6488809,,PO-1837,3,Fixed Assets/PPE - NCA,,3,1,6/13/2014,
6488809,,PO-1837,4,Fixed Assets/PPE - NCA,,4,1,6/13/2014,
6488809,,PO-1837,5,Fixed Assets/PPE - NCA,,5,1,6/13/2014,
6488809,,PO-1837,6,Fixed Assets/PPE - NCA,,6,1,6/13/2014,
6488809,,PO-1837,7,Fixed Assets/PPE - NCA,,7,1,6/13/2014,
6488809,,PO-1837,8,Fixed Assets/PPE - NCA,,8,1,6/13/2014,
6488911,,PO-1838,1,Fixed Assets/PPE - NCA,,1,1,6/13/2014,
6489849,Receiver General,PO-1839,115,CA-E,,,-1,,
6489849,Minister of Finance BC,PO-1839,116,CA-E,,,-1,,
6490215,Receiver General,PO-1840,8,CA-E,,,-1,,
6490215,Minister of Finance BC,PO-1840,9,CA-E,,,-1,,
6532657,,PO-1841,1,Fixed Assets/PPE - NCA,,1,1,6/16/2014,
6539893,Receiver General,PO-1842,290,CA-E,,,-1,,
6539893,Minister of Finance BC,PO-1842,291,CA-E,,,-1,,
6543044,,PO-1843,1,Outside Call Center,,1,40670.28,6/16/2014,
6543251,,PO-1844,1,Consulting & Contract Services,,1,5750,6/16/2014,
6543251,,PO-1844,2,Consulting & Contract Services,,2,5750,6/16/2014,
6543352,,PO-1845,1,Outside Call Center,,1,7500,6/16/2014,
6543657,,PO-1846,1,Outside Call Center,,1,25000,6/16/2014,
6543666,,PO-1847,1,Consulting & Contract Services,,1,47000,6/16/2014,
6561964,Receiver General,PO-1848,143,CA-E,,,-1,,
6561964,Minister of Finance BC,PO-1848,144,CA-E,,,-1,,
6563568,,PO-1849,1,Tooling/NCA,,1,1,6/17/2014,
6564899,,PO-1850,1,Tooling/NCA,,1,2,6/17/2014,
6565106,,PO-1851,1,Tooling/NCA,,1,5,6/17/2014,
6565106,,PO-1851,2,Tooling/NCA,,2,5,6/17/2014,
6565120,,PO-1852,1,Consulting & Contract Services,,1,4560,6/17/2014,
6565634,Receiver General,PO-1853,26,CA-E,,,-1,,
6565634,Minister of Finance BC,PO-1853,27,CA-E,,,-1,,
6570484,,PO-1854,1,Computer Software,,1,13954.78,6/17/2014,
6571019,Receiver General,PO-1855,133,CA-E,,,-1,,
6571019,Minister of Finance BC,PO-1855,134,CA-E,,,-1,,
6574577,,PO-1856,1,Consulting & Contract Services,,1,20,6/17/2014,
6574577,,PO-1856,2,Consulting & Contract Services,,2,60,6/17/2014,
6589922,Receiver General,PO-1857,138,CA-E,,,-1,,
6589922,Minister of Finance BC,PO-1857,139,CA-E,,,-1,,
6593304,,PO-1860,1,Tooling/NCA,,1,4,6/18/2014,
6593304,,PO-1860,2,Tooling/NCA,,2,2,6/18/2014,
6593304,,PO-1860,3,Tooling/NCA,,3,2,6/18/2014,
6593304,,PO-1860,4,Tooling/NCA,,4,8,6/18/2014,
6593304,,PO-1860,5,Tooling/NCA,,5,8,6/18/2014,
6593304,,PO-1860,6,Tooling/NCA,,6,1,6/18/2014,
6595603,,PO-1861,1,Consulting & Contract Services,,1,1095,6/18/2014,
6595603,,PO-1861,2,Consulting & Contract Services,,2,1095,6/18/2014,
6595603,,PO-1861,3,Consulting & Contract Services,,3,1095,6/18/2014,
6595603,,PO-1861,4,Consulting & Contract Services,,4,312.8,6/18/2014,
6595716,,PO-1862,1,Pallets,,1,310,6/18/2014,
6595716,,PO-1862,2,Pallets,,2,125,6/18/2014,
6595716,,PO-1862,3,Pallets,,3,36,6/18/2014,
6595821,,PO-1863,1,Pallets,,1,275,6/18/2014,
6595821,,PO-1863,2,Pallets,,2,88,6/18/2014,
6595821,,PO-1863,3,Pallets,,3,5,6/18/2014,
6595821,,PO-1863,4,Pallets,,4,76,6/18/2014,
6595834,,PO-1864,1,Pallets,,1,254,6/18/2014,
6599710,Receiver General,PO-1866,131,CA-E,,,-1,,
6599710,Minister of Finance BC,PO-1866,132,CA-E,,,-1,,
6603122,,PO-1867,1,Packaging Supplies,,1,6,6/18/2014,
6603122,,PO-1867,2,Packaging Supplies,,2,9,6/18/2014,
6603122,,PO-1867,3,Packaging Supplies,,3,8,6/18/2014,
6603122,,PO-1867,4,Packaging Supplies,,4,3,6/18/2014,
6603122,,PO-1867,5,Packaging Supplies,,5,2,6/18/2014,
6603122,,PO-1867,6,Packaging Supplies,,6,14,6/18/2014,
6603122,,PO-1867,7,Packaging Supplies,,7,5,6/18/2014,
6603122,,PO-1867,8,Packaging Supplies,,8,2,6/18/2014,
6603122,,PO-1867,9,Packaging Supplies,,9,2,6/18/2014,
6603122,,PO-1867,10,Packaging Supplies,,10,1,6/18/2014,
6603122,,PO-1867,11,Packaging Supplies,,11,10,6/18/2014,
6603122,,PO-1867,12,Packaging Supplies,,12,4,6/18/2014,
6603122,,PO-1867,13,Repairs & Maintenance,,13,2,6/18/2014,
6603122,,PO-1867,14,Repairs & Maintenance,,14,2,6/18/2014,
6603122,,PO-1867,15,Repairs & Maintenance,,15,1,6/18/2014,
6603122,,PO-1867,16,Repairs & Maintenance,,16,1,6/18/2014,
6603122,,PO-1867,17,Repairs & Maintenance,,17,1,6/18/2014,
6606920,,PO-1869,1,Shipping,,1,1,6/18/2014,
6613641,,PO-1871,1,Tooling/NCA,,1,10,6/19/2014,
6613641,,PO-1871,2,Tooling/NCA,,2,10,6/19/2014,
6613641,,PO-1871,3,Tooling/NCA,,3,10,6/19/2014,
6613641,,PO-1871,4,Tooling/NCA,,4,8,6/19/2014,
6613641,,PO-1871,5,Tooling/NCA,,5,1,6/19/2014,
6613641,,PO-1871,6,Tooling/NCA,,6,1,6/19/2014,
6613641,,PO-1871,7,Tooling/NCA,,7,1,6/19/2014,
6613641,,PO-1871,8,Tooling/NCA,,8,2,6/19/2014,
6613641,,PO-1871,9,Consulting & Contract Services,,9,10,6/19/2014,
6614353,,PO-1872,1,Computer Software,,1,1,6/19/2014,
6614353,,PO-1872,2,Computer Software,,2,12,6/19/2014,
6614353,,PO-1872,3,Computer Software,,3,12,6/19/2014,
6614353,,PO-1872,4,Consulting & Contract Services,,4,1,6/19/2014,
6614353,,PO-1872,5,Computer Software,,5,1,6/19/2014,
6614353,,PO-1872,6,Computer Software,,6,1,6/19/2014,
6620662,,PO-1874,1,Consulting & Contract Services,,1,1,6/19/2014,
6621693,CUS-17003494_NCA800852 NLS - NCA Projects : MY 14 Treadmill,PO-1875,1,Tooling/NCA,,1,1,6/19/2014,
6624200,Receiver General,PO-1876,147,CA-E,,,-1,,
6624200,Minister of Finance BC,PO-1876,148,CA-E,,,-1,,
6628957,Receiver General,PO-1878,145,CA-E,,,-1,,
6628957,Minister of Finance BC,PO-1878,146,CA-E,,,-1,,
6629524,Receiver General,PO-1880,90,CA-E,,,-1,,
6629524,Minister of Finance BC,PO-1880,91,CA-E,,,-1,,
6641635,,PO-1886,1,Consulting & Contract Services,,1,95000,6/20/2014,
6644190,Receiver General,PO-1887,12,CA-E,,,-1,,
6644190,Minister of Finance BC,PO-1887,13,CA-E,,,-1,,
6652339,Receiver General,PO-1889,97,CA-E,,,-1,,
6652339,Minister of Finance BC,PO-1889,98,CA-E,,,-1,,
6702247,,PO-1890,1,Packaging Supplies,,1,250,6/23/2014,
6715777,,PO-1898,1,Product Research,,1,1,6/23/2014,
6718533,Receiver General,PO-1901,38,CA-E,,,-1,,
6718533,Minister of Finance BC,PO-1901,39,CA-E,,,-1,,
6718842,Receiver General,PO-1902,14,CA-E,,,-1,,
6718842,Minister of Finance BC,PO-1902,15,CA-E,,,-1,,
6720594,,PO-1903,1,Certification,,1,1,6/26/2014,
6720595,Receiver General,PO-1904,20,CA-E,,,-1,,
6720595,Minister of Finance BC,PO-1904,21,CA-E,,,-1,,
6720858,Receiver General,PO-1905,98,CA-E,,,-1,,
6720858,Minister of Finance BC,PO-1905,99,CA-E,,,-1,,
6721724,,PO-1906,1,SAMPLES - ALL DEPARTMENTS,,1,1,6/23/2014,
6721724,,PO-1906,2,SAMPLES - ALL DEPARTMENTS,,2,1,6/23/2014,
6752514,Receiver General,PO-1997,22,CA-E,,,-1,,
6752514,Minister of Finance BC,PO-1997,23,CA-E,,,-1,,
6754733,CUS-19500010PRJ-7 NLS CORP ORDERS Direct Marketing : Media Management,PO-2017,1,Media - Short Form,,1,5688118,6/24/2014,
6754853,CUS-19500010PRJ-7 NLS CORP ORDERS Direct Marketing : Media Management,PO-2018,1,Media - Online,,1,2370395.28,6/24/2014,
6754862,CUS-19500010PRJ-7 NLS CORP ORDERS Direct Marketing : Media Management,PO-2019,1,Media - Print,,1,82078,6/24/2014,
6754868,CUS-19500010PRJ-7 NLS CORP ORDERS Direct Marketing : Media Management,PO-2020,1,Media - Non Working,,1,86921,6/24/2014,
6754980,CUS-19571194PRJ-4 inNLS CORP ORDERS - Direct Marketing (NFC) : Media Management,PO-2021,1,Media - Online,,1,195641.51,6/24/2014,
6754980,Receiver General,PO-2021,8,CA-E,,,-1,,
6754980,Minister of Finance BC,PO-2021,9,CA-E,,,-1,,
6754984,CUS-19571194PRJ-4 inNLS CORP ORDERS - Direct Marketing (NFC) : Media Management,PO-2022,1,Media - Non Working,,1,3029.54,6/24/2014,
6754984,Receiver General,PO-2022,14,CA-E,,,-1,,
6754984,Minister of Finance BC,PO-2022,15,CA-E,,,-1,,
6754992,CUS-19571194PRJ-4 inNLS CORP ORDERS - Direct Marketing (NFC) : Media Management,PO-2023,1,Media - Short Form,,1,529830,6/24/2014,
6754992,Receiver General,PO-2023,6,CA-E,,,-1,,
6754992,Minister of Finance BC,PO-2023,7,CA-E,,,-1,,
6766052,Receiver General,PO-2031,126,CA-E,,,-1,,
6766052,Minister of Finance BC,PO-2031,127,CA-E,,,-1,,
6778642,CUS-19571194PRJ-2 inNLS CORP ORDERS - Direct Marketing (NFC) : Direct Conversion Stream,PO-2036,1,Prepaid Marketing Expenses,,1,1758,6/25/2014,
6778642,Receiver General,PO-2036,6,CA-E,,,-1,,
6778642,Minister of Finance BC,PO-2036,7,CA-E,,,-1,,
6779271,CUS-19571194PRJ-2 inNLS CORP ORDERS - Direct Marketing (NFC) : Direct Conversion Stream,PO-2041,1,Prepaid Marketing Expenses,,1,13775,6/25/2014,
6779271,Receiver General,PO-2041,10,CA-E,,,-1,,
6779271,Minister of Finance BC,PO-2041,11,CA-E,,,-1,,
6779792,CUS-19500010PRJ-2 NLS CORP ORDERS Direct Marketing : Direct Conversion Stream,PO-2042,1,Prepaid Marketing Expenses,,1,24428,6/25/2014,
6779897,CUS-19500010PRJ-2 NLS CORP ORDERS Direct Marketing : Direct Conversion Stream,PO-2043,1,Prepaid Marketing Expenses,,1,91759,6/25/2014,
6784591,Receiver General,PO-2044,200,CA-E,,,-1,,
6784591,Minister of Finance BC,PO-2044,201,CA-E,,,-1,,
6784692,Receiver General,PO-2045,200,CA-E,,,-1,,
6784692,Minister of Finance BC,PO-2045,201,CA-E,,,-1,,
6784693,Receiver General,PO-2046,200,CA-E,,,-1,,
6784693,Minister of Finance BC,PO-2046,201,CA-E,,,-1,,
6784695,Receiver General,PO-2047,200,CA-E,,,-1,,
6784695,Minister of Finance BC,PO-2047,201,CA-E,,,-1,,
6785946,Receiver General,PO-2048,172,CA-E,,,-1,,
6785946,Minister of Finance BC,PO-2048,173,CA-E,,,-1,,
6785948,Receiver General,PO-2049,172,CA-E,,,-1,,
6785948,Minister of Finance BC,PO-2049,173,CA-E,,,-1,,
6804407,Receiver General,PO-2053,28,CA-E,,,-1,,
6804407,Minister of Finance BC,PO-2053,29,CA-E,,,-1,,
6804621,Receiver General,PO-2055,14,CA-E,,,-1,,
6804621,Minister of Finance BC,PO-2055,15,CA-E,,,-1,,
6809556,Receiver General,PO-2056,27,CA-E,,,-1,,
6809556,Minister of Finance BC,PO-2056,28,CA-E,,,-1,,
6821901,,PO-2058,1,10015,,1,50,4/16/2014,
6825552,Receiver General,PO-2059,133,CA-E,,,-1,,
6825552,Minister of Finance BC,PO-2059,134,CA-E,,,-1,,
6827822,,PO-2062,1,Media - Online,,1,10000,6/27/2014,
6827825,,PO-2063,1,Product Development,,1,1,5/27/2014,
6828657,,PO-2064,1,SAMPLES - ALL DEPARTMENTS,In Transit,1,1,7/7/2014,
6828657,,PO-2064,2,SAMPLES - ALL DEPARTMENTS,In Transit,2,1,7/7/2014,
6828657,,PO-2064,3,SAMPLES - ALL DEPARTMENTS,In Transit,3,1,7/7/2014,
6828657,,PO-2064,4,MISCFREIGHT,,4,1,7/7/2014,
6828659,Receiver General,PO-2065,98,CA-E,,,-1,,
6828659,Minister of Finance BC,PO-2065,99,CA-E,,,-1,,
6828883,Receiver General,PO-2066,128,CA-E,,,-1,,
6828883,Minister of Finance BC,PO-2066,129,CA-E,,,-1,,
6887106,Receiver General,PO-2070,4025,CA-E,,,-1,,
6887106,Minister of Finance BC,PO-2070,4026,CA-E,,,-1,,
6894532,,PO-2071,1,Fixed Assets/PPE - NCA,,1,16520,6/30/2014,
6894532,,PO-2071,2,Prepaid IT Expenses,,2,39600,6/30/2014,
6898265,Receiver General,PO-2073,170,CA-E,,,-1,,
6898265,Minister of Finance BC,PO-2073,171,CA-E,,,-1,,
6916176,,PO-2086,1,Product Development,,1,1,7/1/2014,
6916624,Receiver General,PO-2087,127,CA-E,,,-1,,
6916624,Minister of Finance BC,PO-2087,128,CA-E,,,-1,,
6917374,,PO-2088,1,Fixed Assets/PPE - NCA,,1,20125,7/1/2014,
6930106,,PO-2089,1,Packaging Supplies,,1,12.6,7/2/2014,
6930106,,PO-2089,2,Shipping,,2,1,7/2/2014,
6930914,,PO-2090,1,Fixed Assets/PPE - NCA,,1,204204,7/2/2014,
6930914,,PO-2090,2,Fixed Assets/PPE - NCA,,2,66660,7/2/2014,
6930914,,PO-2090,3,Fixed Assets/PPE - NCA,,3,-148975.2,7/2/2014,
6930914,,PO-2090,4,Fixed Assets/PPE - NCA,,4,-36566.64,7/2/2014,
6932490,Receiver General,PO-2091,144,CA-E,,,-1,,
6932490,Minister of Finance BC,PO-2091,145,CA-E,,,-1,,
6933348,Receiver General,PO-2092,28,CA-E,,,-1,,
6933348,Minister of Finance BC,PO-2092,29,CA-E,,,-1,,
6933363,Receiver General,PO-2093,21,CA-E,,,-1,,
6933363,Minister of Finance BC,PO-2093,22,CA-E,,,-1,,
6933374,Receiver General,PO-2094,49,CA-E,,,-1,,
6933374,Minister of Finance BC,PO-2094,50,CA-E,,,-1,,
6934241,,PO-2095,1,Cartons,,1,6,7/2/2014,
6934241,,PO-2095,2,Cartons,,2,8,7/2/2014,
6934241,,PO-2095,3,Cartons,,3,500,7/2/2014,
6934241,,PO-2095,4,Cartons,,4,500,7/2/2014,
6934241,,PO-2095,5,Packaging Supplies,,5,2,7/2/2014,
6934241,,PO-2095,6,Packaging Supplies,,6,1,7/2/2014,
6934241,,PO-2095,7,Packaging Supplies,,7,5,7/2/2014,
6934241,,PO-2095,8,Packaging Supplies,,8,1,7/2/2014,
6934241,,PO-2095,9,Packaging Supplies,,9,20,7/2/2014,
6934241,,PO-2095,10,Repairs & Maintenance,,10,2,7/2/2014,
6934241,,PO-2095,11,Repairs & Maintenance,,11,1,7/2/2014,
6934241,,PO-2095,12,Repairs & Maintenance,,12,1,7/2/2014,
6937836,Receiver General,PO-2110,1643,CA-E,,,-1,,
6937836,Minister of Finance BC,PO-2110,1644,CA-E,,,-1,,
6937838,Receiver General,PO-2112,437,CA-E,,,-1,,
6937838,Minister of Finance BC,PO-2112,438,CA-E,,,-1,,
6937840,Receiver General,PO-2114,45,CA-E,,,-1,,
6937840,Minister of Finance BC,PO-2114,46,CA-E,,,-1,,
6937841,Receiver General,PO-2115,225,CA-E,,,-1,,
6937841,Minister of Finance BC,PO-2115,226,CA-E,,,-1,,
6937844,Receiver General,PO-2118,3653,CA-E,,,-1,,
6937844,Minister of Finance BC,PO-2118,3654,CA-E,,,-1,,
6937845,Receiver General,PO-2119,121,CA-E,,,-1,,
6937845,Minister of Finance BC,PO-2119,122,CA-E,,,-1,,
6937847,Receiver General,PO-2121,4585,CA-E,,,-1,,
6937847,Minister of Finance BC,PO-2121,4586,CA-E,,,-1,,
6937850,Receiver General,PO-2124,4585,CA-E,,,-1,,
6937850,Minister of Finance BC,PO-2124,4586,CA-E,,,-1,,
6937852,Receiver General,PO-2126,8905,CA-E,,,-1,,
6937852,Minister of Finance BC,PO-2126,8906,CA-E,,,-1,,
6937853,Receiver General,PO-2127,8905,CA-E,,,-1,,
6937853,Minister of Finance BC,PO-2127,8906,CA-E,,,-1,,
6937854,Receiver General,PO-2128,4747,CA-E,,,-1,,
6937854,Minister of Finance BC,PO-2128,4748,CA-E,,,-1,,
6937855,Receiver General,PO-2129,7599,CA-E,,,-1,,
6937855,Minister of Finance BC,PO-2129,7600,CA-E,,,-1,,
6937857,Receiver General,PO-2131,673,CA-E,,,-1,,
6937857,Minister of Finance BC,PO-2131,674,CA-E,,,-1,,
6937858,Receiver General,PO-2132,4145,CA-E,,,-1,,
6937858,Minister of Finance BC,PO-2132,4146,CA-E,,,-1,,
6937859,Receiver General,PO-2133,677,CA-E,,,-1,,
6937859,Minister of Finance BC,PO-2133,678,CA-E,,,-1,,
6937861,Receiver General,PO-2135,10153,CA-E,,,-1,,
6937861,Minister of Finance BC,PO-2135,10154,CA-E,,,-1,,
6937862,Receiver General,PO-2136,41,CA-E,,,-1,,
6937862,Minister of Finance BC,PO-2136,42,CA-E,,,-1,,
6937864,Receiver General,PO-2138,45,CA-E,,,-1,,
6937864,Minister of Finance BC,PO-2138,46,CA-E,,,-1,,
6937865,Receiver General,PO-2139,12945,CA-E,,,-1,,
6937865,Minister of Finance BC,PO-2139,12946,CA-E,,,-1,,
6937867,Receiver General,PO-2141,45,CA-E,,,-1,,
6937867,Minister of Finance BC,PO-2141,46,CA-E,,,-1,,
6937869,Receiver General,PO-2143,17185,CA-E,,,-1,,
6937869,Minister of Finance BC,PO-2143,17186,CA-E,,,-1,,
6937870,Receiver General,PO-2144,49,CA-E,,,-1,,
6937870,Minister of Finance BC,PO-2144,50,CA-E,,,-1,,
6937872,Receiver General,PO-2146,23275,CA-E,,,-1,,
6937872,Minister of Finance BC,PO-2146,23276,CA-E,,,-1,,
6937873,Receiver General,PO-2147,2580,CA-E,,,-1,,
6937873,Minister of Finance BC,PO-2147,2581,CA-E,,,-1,,
6937874,Receiver General,PO-2148,2567,CA-E,,,-1,,
6937874,Minister of Finance BC,PO-2148,2568,CA-E,,,-1,,
6938126,Receiver General,PO-2149,83,CA-E,,,-1,,
6938126,Minister of Finance BC,PO-2149,84,CA-E,,,-1,,
6938127,Receiver General,PO-2150,75,CA-E,,,-1,,
6938127,Minister of Finance BC,PO-2150,76,CA-E,,,-1,,
6938128,Receiver General,PO-2151,4855,CA-E,,,-1,,
6938128,Minister of Finance BC,PO-2151,4856,CA-E,,,-1,,
6938129,Receiver General,PO-2152,75,CA-E,,,-1,,
6938129,Minister of Finance BC,PO-2152,76,CA-E,,,-1,,
6938130,Receiver General,PO-2153,75,CA-E,,,-1,,
6938130,Minister of Finance BC,PO-2153,76,CA-E,,,-1,,
6938926,,PO-2174,1,Media - Print,,1,50000,7/2/2014,
6938926,,PO-2174,2,Media - Print,,2,50000,7/2/2014,
6945217,,PO-2177,1,Product Development,,1,16400,7/3/2014,
6946461,CUS-19500010PRJ-6 NLS CORP ORDERS Direct Marketing : Marketing Catalog,PO-2181,1,Prepaid Marketing Expenses,,1,106708,7/3/2014,
6946562,CUS-19500010PRJ-6 NLS CORP ORDERS Direct Marketing : Marketing Catalog,PO-2182,1,Prepaid Marketing Expenses,,1,106708,7/3/2014,
6946771,CUS-19500010PRJ-6 NLS CORP ORDERS Direct Marketing : Marketing Catalog,PO-2183,1,Prepaid Marketing Expenses,,1,96197.66,7/3/2014,
6946874,CUS-19571194PRJ-2 inNLS CORP ORDERS - Direct Marketing (NFC) : Direct Conversion Stream,PO-2184,1,Prepaid Marketing Expenses,,1,7930,7/3/2014,
6946874,Receiver General,PO-2184,14,CA-E,,,-1,,
6946874,Minister of Finance BC,PO-2184,15,CA-E,,,-1,,
6950762,,PO-2186,1,Computer Supplies,,1,4,7/3/2014,
6950762,,PO-2186,2,Computer Supplies,,2,10,7/3/2014,
6950762,,PO-2186,3,Computer Supplies,,3,6,7/3/2014,
6950762,,PO-2186,4,Computer Supplies,,4,167.27,7/3/2014,
6950869,,PO-2187,1,Computer Supplies,,1,6,7/3/2014,
6950869,,PO-2187,2,Consulting & Contract Services,,2,6,7/3/2014,
6951179,,PO-2188,1,Consulting & Contract Services,,1,28106,7/3/2014,
6951179,,PO-2188,2,Consulting & Contract Services,,2,17904,7/3/2014,
6951179,,PO-2188,3,Consulting & Contract Services,,3,2800,7/3/2014,
6960260,,PO-2200,3,CARTONS_CN,,3,4,9/18/2014,
6960263,,PO-2201,3,CARTONS_CN,,3,4,9/18/2014,
6960268,,PO-2202,5,CARTONS_CN,,5,1,9/18/2014,
7004221,,PO-2211,1,SAMPLES - ALL DEPARTMENTS,,1,1,7/6/2014,
7004221,,PO-2211,2,SAMPLES - ALL DEPARTMENTS,,2,1,7/6/2014,
7004221,,PO-2211,3,SAMPLES - ALL DEPARTMENTS,,3,4,7/6/2014,
7004221,,PO-2211,4,SAMPLES - ALL DEPARTMENTS,,4,1,7/6/2014,
7004221,,PO-2211,5,SAMPLES - ALL DEPARTMENTS,,5,1,7/16/2014,
7004221,,PO-2211,6,SAMPLES - ALL DEPARTMENTS,,6,1,7/16/2014,
7004221,,PO-2211,7,SAMPLES - ALL DEPARTMENTS,,7,1,7/16/2014,
7004221,,PO-2211,8,SAMPLES - ALL DEPARTMENTS,,8,1,7/16/2014,
7004221,,PO-2211,9,SAMPLES - ALL DEPARTMENTS,,9,1,7/16/2014,
7004221,,PO-2211,10,SAMPLES - ALL DEPARTMENTS,,11,1,7/16/2014,
7008157,,PO-2212,1,Pallets,,1,653,7/7/2014,
7008157,,PO-2212,2,Pallets,,2,50,7/7/2014,
7019575,Receiver General,PO-2215,54,CA-E,,,-1,,
7019575,Minister of Finance BC,PO-2215,55,CA-E,,,-1,,
7021671,Receiver General,PO-2216,118,CA-E,,,-1,,
7021671,Minister of Finance BC,PO-2216,119,CA-E,,,-1,,
7021672,Receiver General,PO-2217,126,CA-E,,,-1,,
7021672,Minister of Finance BC,PO-2217,127,CA-E,,,-1,,
7021673,Receiver General,PO-2218,114,CA-E,,,-1,,
7021673,Minister of Finance BC,PO-2218,115,CA-E,,,-1,,
7022122,,PO-2220,1,SAMPLES - ALL DEPARTMENTS,,1,6,7/7/2014,
7022968,Receiver General,PO-2221,114,CA-E,,,-1,,
7022968,Minister of Finance BC,PO-2221,115,CA-E,,,-1,,
7022969,Receiver General,PO-2222,114,CA-E,,,-1,,
7022969,Minister of Finance BC,PO-2222,115,CA-E,,,-1,,
7041698,,PO-2242,1,Product Research,,1,1,7/8/2014,
7044459,,PO-2243,1,Prepaid IT Expenses,,1,8310,7/8/2014,
7046900,Receiver General,PO-2246,32,CA-E,,,-1,,
7046900,Minister of Finance BC,PO-2246,33,CA-E,,,-1,,
7047208,,PO-2247,1,SAMPLES - ALL DEPARTMENTS,,1,6,7/8/2014,
7047410,Receiver General,PO-2248,27,CA-E,,,-1,,
7047410,Minister of Finance BC,PO-2248,28,CA-E,,,-1,,
7048140,Receiver General,PO-2251,28,CA-E,,,-1,,
7048140,Minister of Finance BC,PO-2251,29,CA-E,,,-1,,
7048244,,PO-2252,1,Product Research,,1,1,7/8/2014,
7048348,Receiver General,PO-2253,20,CA-E,,,-1,,
7048348,Minister of Finance BC,PO-2253,21,CA-E,,,-1,,
7050310,Receiver General,PO-2255,136,CA-E,,,-1,,
7050310,Minister of Finance BC,PO-2255,137,CA-E,,,-1,,
7054166,,PO-2261,1,Fixed Assets/PPE - NCA,,1,5,7/8/2014,
7054166,,PO-2261,2,Consulting & Contract Services,,2,1800,7/8/2014,
7054166,,PO-2261,3,Consulting & Contract Services,,3,1250,7/8/2014,
7077522,Receiver General,PO-2265,155,CA-E,,,-1,,
7077522,Minister of Finance BC,PO-2265,156,CA-E,,,-1,,
7080279,Receiver General,PO-2266,11,CA-E,,,-1,,
7080279,Minister of Finance BC,PO-2266,12,CA-E,,,-1,,
7122776,Receiver General,PO-2277,130,CA-E,,,-1,,
7122776,Minister of Finance BC,PO-2277,131,CA-E,,,-1,,
7125435,Receiver General,PO-2285,11,CA-E,,,-1,,
7125435,Minister of Finance BC,PO-2285,12,CA-E,,,-1,,
7127969,,PO-2286,1,Tooling/NCA,,1,3,7/11/2014,
