Treadclimber,CAM45043 SAWDOFG2E,,3/3/2015,3/2/2015,1,Online Shopping,Call Center Internal
Treadclimber,CAM47152 DOSBIESL8,,3/13/2015,3/9/2015,1,Online Search,Web
Treadclimber,CAM32123 dofg2tfeed1,3/9/2015,3/9/2015,3/9/2015,5,Online Shopping,Web
Treadclimber,CAM32123 dofg2tfeed1,,3/9/2015,3/9/2015,3,Online Shopping,Web
Treadclimber,CAM32123 dofg2tfeed1,3/10/2015,3/10/2015,3/9/2015,5,Online Shopping,Web
Treadclimber,CAM32123 dofg2tfeed1,,3/10/2015,3/9/2015,8,Online Shopping,Web
Treadclimber,CAM32123 dofg2tfeed1,3/11/2015,3/11/2015,3/9/2015,2,Online Shopping,Web
Treadclimber,CAM32123 dofg2tfeed1,,3/11/2015,3/9/2015,26,Online Shopping,Web
Treadclimber,CAM32123 dofg2tfeed1,3/12/2015,3/12/2015,3/9/2015,3,Online Shopping,Web
Treadclimber,CAM32123 dofg2tfeed1,,3/12/2015,3/9/2015,4,Online Shopping,Web
Treadclimber,CAM32123 dofg2tfeed1,,3/13/2015,3/9/2015,4,Online Shopping,Web
Treadclimber,CAM32123 dofg2tfeed1,3/14/2015,3/14/2015,3/9/2015,2,Online Shopping,Web
Treadclimber,CAM32123 dofg2tfeed1,,3/14/2015,3/9/2015,5,Online Shopping,Web
Treadclimber,CAM32123 dofg2tfeed1,3/16/2015,3/15/2015,3/9/2015,1,Online Shopping,Web
Treadclimber,CAM32123 dofg2tfeed1,,3/15/2015,3/9/2015,8,Online Shopping,Web
Treadclimber,CAM32125 dofnexttfeed1,3/9/2015,3/9/2015,3/9/2015,1,Online Shopping,Web
Treadclimber,CAM32125 dofnexttfeed1,,3/9/2015,3/9/2015,1,Online Shopping,Web
Treadclimber,CAM32125 dofnexttfeed1,,3/10/2015,3/9/2015,1,Online Shopping,Web
Treadclimber,CAM32125 dofnexttfeed1,3/14/2015,3/14/2015,3/9/2015,1,Online Shopping,Web
Treadclimber,CAM32129 dofsztfeed1,,3/11/2015,3/9/2015,1,Online Shopping,Web
Treadclimber,CAM32129 dofsztfeed1,,3/12/2015,3/9/2015,1,Online Shopping,Web
Treadclimber,CAM32129 dofsztfeed1,,3/15/2015,3/9/2015,1,Online Shopping,Web
Treadclimber,CAM33967 dofnextcfeed1,,3/13/2015,3/9/2015,1,Online Shopping,Web
Treadclimber,CAM44887 dofg2efeed1,,3/13/2015,3/9/2015,1,Online Shopping,Call Center Internal
Treadclimber,CAM44887 dofg2efeed1,,3/9/2015,3/9/2015,1,Online Shopping,Web
Treadclimber,CAM44887 dofg2efeed1,,3/11/2015,3/9/2015,1,Online Shopping,Web
Treadclimber,CAM44887 dofg2efeed1,,3/12/2015,3/9/2015,1,Online Shopping,Web
Treadclimber,CAM44887 dofg2efeed1,,3/13/2015,3/9/2015,1,Online Shopping,Web
Treadclimber,CAM45043 SAWDOFG2E,,3/9/2015,3/9/2015,1,Online Shopping,Call Center Internal
Treadclimber,CAM45043 SAWDOFG2E,,3/12/2015,3/9/2015,1,Online Shopping,Call Center Internal
Treadclimber,CAM45043 SAWDOFG2E,,3/11/2015,3/9/2015,1,Online Shopping,Third Party Call Center - Evolve
Treadclimber,CAM39152 dovhulutvl1,3/9/2015,3/9/2015,3/9/2015,5,Online Video,Web
Treadclimber,CAM39152 dovhulutvl1,3/10/2015,3/10/2015,3/9/2015,5,Online Video,Web
Treadclimber,CAM39152 dovhulutvl1,3/11/2015,3/11/2015,3/9/2015,2,Online Video,Web
Treadclimber,CAM39152 dovhulutvl1,3/12/2015,3/12/2015,3/9/2015,1,Online Video,Web
Treadclimber,CAM39152 dovhulutvl1,3/13/2015,3/13/2015,3/9/2015,6,Online Video,Web
Treadclimber,CAM39152 dovhulutvl1,3/14/2015,3/14/2015,3/9/2015,10,Online Video,Web
Treadclimber,CAM39152 dovhulutvl1,,3/14/2015,3/9/2015,1,Online Video,Web
Treadclimber,CAM39152 dovhulutvl1,3/16/2015,3/15/2015,3/9/2015,1,Online Video,Web
Treadclimber,CAM47015 DOVHULUTVL4,3/12/2015,3/12/2015,3/9/2015,1,Online Video,Web
Treadclimber,CAM30938 SHOPTEXTWALK,3/9/2015,3/9/2015,3/9/2015,1,Other - Agency,Shoptext
Treadclimber,CAM30938 SHOPTEXTWALK,3/11/2015,3/11/2015,3/9/2015,1,Other - Agency,Shoptext
Treadclimber,CAM30938 SHOPTEXTWALK,3/13/2015,3/13/2015,3/9/2015,1,Other - Agency,Shoptext
Treadclimber,CAM30938 SHOPTEXTWALK,3/14/2015,3/14/2015,3/9/2015,1,Other - Agency,Shoptext
Treadclimber,CAM34858 SHOPTEXTSTEP,3/11/2015,3/11/2015,3/9/2015,1,Other - Agency,Shoptext
Treadclimber,CAM41285 deotshoptextstep,3/11/2015,3/11/2015,3/9/2015,1,Other - Agency,Web
Treadclimber,CAM41285 deotshoptextstep,3/14/2015,3/14/2015,3/9/2015,1,Other - Agency,Web
Treadclimber,CAM41286 deotshoptextwalk,3/9/2015,3/9/2015,3/9/2015,3,Other - Agency,Web
Treadclimber,CAM41286 deotshoptextwalk,3/11/2015,3/11/2015,3/9/2015,1,Other - Agency,Web
Treadclimber,CAM41286 deotshoptextwalk,3/12/2015,3/12/2015,3/9/2015,1,Other - Agency,Web
Treadclimber,CAM34611 P0111WEWAT5500,3/13/2015,3/13/2015,3/9/2015,1,Print,Call Center Internal
Treadclimber,CAM35012 P0511WOMDAY5500,3/12/2015,3/12/2015,3/9/2015,1,Print,Call Center Internal
Treadclimber,CAM35155 P0611SHAPE5500,,3/12/2015,3/9/2015,1,Print,Call Center Internal
Treadclimber,CAM37543 P1112WEWATC20B,3/11/2015,3/11/2015,3/9/2015,1,Print,Third Party Call Center - Evolve
Treadclimber,CAM37543 P1112WEWATC20B,3/12/2015,3/12/2015,3/9/2015,2,Print,Third Party Call Center - Evolve
Treadclimber,CAM37543 P1112WEWATC20B,3/15/2015,3/15/2015,3/9/2015,3,Print,Third Party Call Center - Evolve
Treadclimber,CAM37543 P1112WEWATC20B,3/13/2015,3/13/2015,3/9/2015,2,Print,Third Party Call Center - West
Treadclimber,CAM43746 P02141STWMNTC20B,3/14/2015,3/14/2015,3/9/2015,1,Print,Third Party Call Center - Evolve
Treadclimber,CAM45013 P0614WEBMDTC20B,3/9/2015,3/9/2015,3/9/2015,1,Print,Call Center Internal
Treadclimber,CAM45013 P0614WEBMDTC20B,,3/11/2015,3/9/2015,1,Print,Call Center Internal
Treadclimber,CAM45013 P0614WEBMDTC20B,3/13/2015,3/13/2015,3/9/2015,1,Print,Call Center Internal
Treadclimber,CAM45556 P0914DIABETCOLL,3/10/2015,3/10/2015,3/9/2015,1,Print,Call Center Internal
Treadclimber,CAM45869 P0115WEWATPURP,3/9/2015,3/9/2015,3/9/2015,1,Print,Call Center Internal
Treadclimber,CAM45869 P0115WEWATPURP,3/11/2015,3/11/2015,3/9/2015,2,Print,Call Center Internal
Treadclimber,CAM45869 P0115WEWATPURP,3/12/2015,3/12/2015,3/9/2015,1,Print,Call Center Internal
Treadclimber,CAM45869 P0115WEWATPURP,3/9/2015,3/9/2015,3/9/2015,1,Print,Third Party Call Center - Evolve
Treadclimber,CAM46875 P0315ESPNNICK,3/9/2015,3/9/2015,3/9/2015,1,Print,Call Center Internal
Treadclimber,CAM46875 P0315ESPNNICK,3/11/2015,3/11/2015,3/9/2015,1,Print,Third Party Call Center - Evolve
Treadclimber,CAM46876 P0215GAMEINFMAXM,,3/10/2015,3/9/2015,1,Print,Call Center Internal
Treadclimber,CAM46888 P0215WMNWRLDCOLL,4/17/2015,3/12/2015,3/9/2015,1,Print,Call Center Internal
Treadclimber,CAM46889 P0315RRAYONSRT,3/13/2015,3/13/2015,3/9/2015,1,Print,Call Center Internal
Treadclimber,CAM46890 P0315MENHLTHNICK,3/9/2015,3/9/2015,3/9/2015,2,Print,Call Center Internal
Treadclimber,CAM46891 P03151STWMNPURP,3/9/2015,3/9/2015,3/9/2015,1,Print,Call Center Internal
Treadclimber,CAM46892 P0315WEWATTC20B,3/11/2015,3/11/2015,3/9/2015,1,Print,Call Center Internal
Treadclimber,CAM2723 ION*N120SHREV***_TRC,3/12/2015,3/12/2015,3/9/2015,1,Short Form,Call Center Internal
Treadclimber,CAM38468 ATNLN60*FLPDXTIC,3/13/2015,3/13/2015,3/9/2015,1,Short Form,Call Center Internal
Treadclimber,CAM38473 HISTN60*FLPHVTIC,3/11/2015,3/11/2015,3/9/2015,1,Short Form,Call Center Internal
Treadclimber,CAM41122 CLASP60*JRNEYWST,3/10/2015,3/10/2015,3/9/2015,1,Short Form,Third Party Call Center - West
Treadclimber,CAM41122 CLASP60*JRNEYWST,3/13/2015,3/13/2015,3/9/2015,1,Short Form,Third Party Call Center - West
Treadclimber,CAM41122 CLASP60*JRNEYWST,4/7/2015,3/14/2015,3/9/2015,1,Short Form,Third Party Call Center - West
Treadclimber,CAM44287 VISNC120JNYNYKST,3/14/2015,3/14/2015,3/9/2015,1,Short Form,Call Center Internal
Treadclimber,CAM44373 USALL60*GRT2HTIC,3/10/2015,3/10/2015,3/9/2015,1,Short Form,Third Party Call Center - Evolve
Treadclimber,CAM44566 VH1*L60*GRT2HTIC,3/10/2015,3/10/2015,3/9/2015,1,Short Form,Call Center Internal
Treadclimber,CAM44825 CMGBP60*GRT2HWST,3/9/2015,3/9/2015,3/9/2015,2,Short Form,Third Party Call Center - West
Treadclimber,CAM44826 CMGCP60*GRT2HWST,3/9/2015,3/9/2015,3/9/2015,1,Short Form,Third Party Call Center - West
Treadclimber,CAM44826 CMGCP60*GRT2HWST,3/10/2015,3/10/2015,3/9/2015,1,Short Form,Third Party Call Center - West
Treadclimber,CAM44826 CMGCP60*GRT2HWST,3/11/2015,3/11/2015,3/9/2015,1,Short Form,Third Party Call Center - West
Treadclimber,CAM44826 CMGCP60*GRT2HWST,3/12/2015,3/12/2015,3/9/2015,1,Short Form,Third Party Call Center - West
Treadclimber,CAM44826 CMGCP60*GRT2HWST,3/13/2015,3/13/2015,3/9/2015,1,Short Form,Third Party Call Center - West
Treadclimber,CAM44826 CMGCP60*GRT2HWST,3/14/2015,3/14/2015,3/9/2015,1,Short Form,Third Party Call Center - West
Treadclimber,CAM44975 INSPN180GRT2HTIC,3/11/2015,3/11/2015,3/9/2015,1,Short Form,Call Center Internal
Treadclimber,CAM45349 METVN120BOOMRTIC,3/9/2015,3/9/2015,3/9/2015,1,Short Form,Call Center Internal
Treadclimber,CAM45552 ION*N120BOOMRTIC,3/9/2015,3/9/2015,3/9/2015,1,Short Form,Call Center Internal
Treadclimber,CAM45672 ION*L60*WALKATIC,3/13/2015,3/13/2015,3/9/2015,1,Short Form,Third Party Call Center - Evolve
Treadclimber,CAM45864 INSPN180WALKATIC,3/9/2015,3/9/2015,3/9/2015,6,Short Form,Call Center Internal
Treadclimber,CAM45864 INSPN180WALKATIC,3/10/2015,3/10/2015,3/9/2015,3,Short Form,Call Center Internal
Treadclimber,CAM45864 INSPN180WALKATIC,3/11/2015,3/11/2015,3/9/2015,3,Short Form,Call Center Internal
Treadclimber,CAM45864 INSPN180WALKATIC,3/13/2015,3/13/2015,3/9/2015,7,Short Form,Call Center Internal
Treadclimber,CAM45864 INSPN180WALKATIC,4/13/2015,3/13/2015,3/9/2015,1,Short Form,Call Center Internal
Treadclimber,CAM45864 INSPN180WALKATIC,3/14/2015,3/14/2015,3/9/2015,1,Short Form,Call Center Internal
Treadclimber,CAM45864 INSPN180WALKATIC,3/15/2015,3/15/2015,3/9/2015,5,Short Form,Call Center Internal
Treadclimber,CAM45864 INSPN180WALKATIC,3/9/2015,3/9/2015,3/9/2015,3,Short Form,Third Party Call Center - Evolve
Treadclimber,CAM45864 INSPN180WALKATIC,3/11/2015,3/11/2015,3/9/2015,1,Short Form,Third Party Call Center - Evolve
Treadclimber,CAM45864 INSPN180WALKATIC,3/13/2015,3/13/2015,3/9/2015,2,Short Form,Third Party Call Center - Evolve
Treadclimber,CAM45864 INSPN180WALKATIC,3/14/2015,3/14/2015,3/9/2015,8,Short Form,Third Party Call Center - Evolve
Treadclimber,CAM45864 INSPN180WALKATIC,,3/14/2015,3/9/2015,1,Short Form,Third Party Call Center - Evolve
Treadclimber,CAM45864 INSPN180WALKATIC,3/15/2015,3/15/2015,3/9/2015,2,Short Form,Third Party Call Center - Evolve
Treadclimber,CAM45864 INSPN180WALKATIC,3/9/2015,3/9/2015,3/9/2015,4,Short Form,Third Party Call Center - West
Treadclimber,CAM45864 INSPN180WALKATIC,3/25/2015,3/9/2015,3/9/2015,1,Short Form,Third Party Call Center - West
Treadclimber,CAM45864 INSPN180WALKATIC,3/15/2015,3/15/2015,3/9/2015,9,Short Form,Third Party Call Center - West
Treadclimber,CAM45865 OWN*N180WALKATIC,3/9/2015,3/9/2015,3/9/2015,10,Short Form,Call Center Internal
Treadclimber,CAM45865 OWN*N180WALKATIC,3/10/2015,3/10/2015,3/9/2015,5,Short Form,Call Center Internal
Treadclimber,CAM45865 OWN*N180WALKATIC,3/13/2015,3/13/2015,3/9/2015,4,Short Form,Call Center Internal
Treadclimber,CAM45957 FOX*NVODWALKATIC,3/14/2015,3/14/2015,3/9/2015,1,Short Form,Third Party Call Center - Evolve
Treadclimber,CAM45963 CNNNP60*GRT2HWST,3/12/2015,3/12/2015,3/9/2015,1,Short Form,Third Party Call Center - West
Treadclimber,CAM45963 CNNNP60*GRT2HWST,3/14/2015,3/14/2015,3/9/2015,2,Short Form,Third Party Call Center - West
Treadclimber,CAM45965 NBA*P60*GRT2HWST,3/9/2015,3/9/2015,3/9/2015,1,Short Form,Third Party Call Center - West
Treadclimber,CAM45965 NBA*P60*GRT2HWST,3/10/2015,3/10/2015,3/9/2015,3,Short Form,Third Party Call Center - West
Treadclimber,CAM45965 NBA*P60*GRT2HWST,3/12/2015,3/12/2015,3/9/2015,1,Short Form,Third Party Call Center - West
Treadclimber,CAM45966 TBS*P60*GRT2HWST,3/9/2015,3/9/2015,3/9/2015,1,Short Form,Third Party Call Center - West
Treadclimber,CAM45966 TBS*P60*GRT2HWST,3/15/2015,3/15/2015,3/9/2015,1,Short Form,Third Party Call Center - West
Treadclimber,CAM45967 TNT*P60*GRT2HWST,3/9/2015,3/9/2015,3/9/2015,2,Short Form,Third Party Call Center - West
Treadclimber,CAM46646 HGTVL60*ALONYTIC,3/10/2015,3/10/2015,3/9/2015,1,Short Form,Third Party Call Center - Evolve
Treadclimber,CAM46648 TNTLL60*ALONYTIC,3/9/2015,3/9/2015,3/9/2015,1,Short Form,Call Center Internal
Treadclimber,CAM46652 ESPLL60*ALONYTIC,3/9/2015,3/9/2015,3/9/2015,1,Short Form,Call Center Internal
Treadclimber,CAM46655 LMN*N60*ALONYTIC,3/14/2015,3/14/2015,3/9/2015,1,Short Form,Call Center Internal
Treadclimber,CAM46667 HALLN60*ALONYTIC,3/14/2015,3/14/2015,3/9/2015,1,Short Form,Call Center Internal
Treadclimber,CAM46677 ION*N120NYMAXTIC,,3/10/2015,3/9/2015,1,Short Form,Call Center Internal
Treadclimber,CAM46716 HALLN60*WLKNYTIC,3/10/2015,3/10/2015,3/9/2015,1,Short Form,Call Center Internal
Treadclimber,CAM46721 LMN*N60*WLKNYTIC,3/12/2015,3/12/2015,3/9/2015,1,Short Form,Call Center Internal
Treadclimber,CAM46721 LMN*N60*WLKNYTIC,3/15/2015,3/15/2015,3/9/2015,1,Short Form,Call Center Internal
Treadclimber,CAM46728 HMM*N120WLKNYTIC,3/12/2015,3/12/2015,3/9/2015,1,Short Form,Call Center Internal
Treadclimber,CAM46734 METVN120WLKNYTIC,3/13/2015,3/13/2015,3/9/2015,1,Short Form,Call Center Internal
Treadclimber,CAM46735 CI**N120WLKNYTIC,3/9/2015,3/9/2015,3/9/2015,1,Short Form,Call Center Internal
Treadclimber,CAM46738 SPKEN120GNTNYTIC,3/13/2015,3/13/2015,3/9/2015,1,Short Form,Call Center Internal
Treadclimber,CAM46910 FOX*NVODALOHATIC,3/11/2015,3/11/2015,3/9/2015,1,Short Form,Call Center Internal
Treadclimber,CAM46910 FOX*NVODALOHATIC,3/13/2015,3/13/2015,3/9/2015,2,Short Form,Call Center Internal
Treadclimber,CAM46910 FOX*NVODALOHATIC,3/14/2015,3/14/2015,3/9/2015,2,Short Form,Call Center Internal
Treadclimber,CAM46910 FOX*NVODALOHATIC,3/15/2015,3/15/2015,3/9/2015,1,Short Form,Call Center Internal
Treadclimber,CAM46910 FOX*NVODALOHATIC,3/11/2015,3/11/2015,3/9/2015,1,Short Form,Third Party Call Center - Evolve
Treadclimber,CAM46910 FOX*NVODALOHATIC,3/12/2015,3/12/2015,3/9/2015,1,Short Form,Third Party Call Center - Evolve
Treadclimber,CAM46910 FOX*NVODALOHATIC,3/14/2015,3/14/2015,3/9/2015,1,Short Form,Third Party Call Center - Evolve
Treadclimber,CAM46910 FOX*NVODALOHATIC,3/15/2015,3/15/2015,3/9/2015,1,Short Form,Third Party Call Center - Evolve
Treadclimber,CAM46964 INSPN180ALOHATIC,3/9/2015,3/9/2015,3/9/2015,5,Short Form,Call Center Internal
Treadclimber,CAM46964 INSPN180ALOHATIC,3/10/2015,3/10/2015,3/9/2015,6,Short Form,Call Center Internal
Treadclimber,CAM46964 INSPN180ALOHATIC,4/2/2015,3/10/2015,3/9/2015,1,Short Form,Call Center Internal
Treadclimber,CAM46964 INSPN180ALOHATIC,3/11/2015,3/11/2015,3/9/2015,3,Short Form,Call Center Internal
Treadclimber,CAM46964 INSPN180ALOHATIC,3/12/2015,3/12/2015,3/9/2015,11,Short Form,Call Center Internal
Treadclimber,CAM46964 INSPN180ALOHATIC,3/13/2015,3/13/2015,3/9/2015,1,Short Form,Call Center Internal
Treadclimber,CAM46964 INSPN180ALOHATIC,3/14/2015,3/14/2015,3/9/2015,8,Short Form,Call Center Internal
Treadclimber,CAM46964 INSPN180ALOHATIC,3/15/2015,3/15/2015,3/9/2015,7,Short Form,Call Center Internal
Treadclimber,CAM46965 OWN*N180ALOHATIC,3/9/2015,3/9/2015,3/9/2015,4,Short Form,Call Center Internal
Treadclimber,CAM46965 OWN*N180ALOHATIC,,3/9/2015,3/9/2015,1,Short Form,Call Center Internal
Treadclimber,CAM46965 OWN*N180ALOHATIC,3/11/2015,3/11/2015,3/9/2015,7,Short Form,Call Center Internal
Treadclimber,CAM46968 IONLN180ALOHATIC,3/11/2015,3/11/2015,3/9/2015,1,Short Form,Call Center Internal
Treadclimber,CAM47099 HMM*N120ALOHATIC,3/9/2015,3/9/2015,3/9/2015,3,Short Form,Call Center Internal
Treadclimber,CAM47099 HMM*N120ALOHATIC,3/10/2015,3/10/2015,3/9/2015,5,Short Form,Call Center Internal
Treadclimber,CAM47099 HMM*N120ALOHATIC,3/11/2015,3/11/2015,3/9/2015,1,Short Form,Call Center Internal
Treadclimber,CAM47099 HMM*N120ALOHATIC,3/13/2015,3/13/2015,3/9/2015,1,Short Form,Call Center Internal
Treadclimber,CAM47099 HMM*N120ALOHATIC,3/15/2015,3/15/2015,3/9/2015,1,Short Form,Call Center Internal
Treadclimber,CAM47099 HMM*N120ALOHATIC,3/9/2015,3/9/2015,3/9/2015,1,Short Form,Third Party Call Center - Evolve
Treadclimber,CAM47099 HMM*N120ALOHATIC,3/9/2015,3/9/2015,3/9/2015,2,Short Form,Third Party Call Center - West
Treadclimber,CAM47100 ION*N120ALOHATIC,3/9/2015,3/9/2015,3/9/2015,3,Short Form,Call Center Internal
Treadclimber,CAM47100 ION*N120ALOHATIC,,3/9/2015,3/9/2015,1,Short Form,Call Center Internal
Treadclimber,CAM47100 ION*N120ALOHATIC,3/10/2015,3/10/2015,3/9/2015,1,Short Form,Call Center Internal
Treadclimber,CAM47100 ION*N120ALOHATIC,3/11/2015,3/11/2015,3/9/2015,13,Short Form,Call Center Internal
Treadclimber,CAM47100 ION*N120ALOHATIC,4/11/2015,3/11/2015,3/9/2015,1,Short Form,Call Center Internal
Treadclimber,CAM47100 ION*N120ALOHATIC,3/12/2015,3/12/2015,3/9/2015,9,Short Form,Call Center Internal
Treadclimber,CAM47100 ION*N120ALOHATIC,3/13/2015,3/13/2015,3/9/2015,14,Short Form,Call Center Internal
Treadclimber,CAM47100 ION*N120ALOHATIC,4/12/2015,3/13/2015,3/9/2015,1,Short Form,Call Center Internal
Treadclimber,CAM47100 ION*N120ALOHATIC,3/14/2015,3/14/2015,3/9/2015,2,Short Form,Call Center Internal
Treadclimber,CAM47100 ION*N120ALOHATIC,3/12/2015,3/12/2015,3/9/2015,4,Short Form,Third Party Call Center - Evolve
Treadclimber,CAM47100 ION*N120ALOHATIC,,3/12/2015,3/9/2015,2,Short Form,Third Party Call Center - Evolve
Treadclimber,CAM47100 ION*N120ALOHATIC,3/12/2015,3/12/2015,3/9/2015,3,Short Form,Third Party Call Center - West
Treadclimber,CAM47101 INSPN120ALOHATIC,3/9/2015,3/9/2015,3/9/2015,6,Short Form,Call Center Internal
Treadclimber,CAM47101 INSPN120ALOHATIC,3/10/2015,3/10/2015,3/9/2015,5,Short Form,Call Center Internal
Treadclimber,CAM47101 INSPN120ALOHATIC,3/11/2015,3/11/2015,3/9/2015,7,Short Form,Call Center Internal
Treadclimber,CAM47101 INSPN120ALOHATIC,3/12/2015,3/12/2015,3/9/2015,4,Short Form,Call Center Internal
Treadclimber,CAM47101 INSPN120ALOHATIC,3/13/2015,3/13/2015,3/9/2015,8,Short Form,Call Center Internal
Treadclimber,CAM47101 INSPN120ALOHATIC,3/14/2015,3/14/2015,3/9/2015,10,Short Form,Call Center Internal
Treadclimber,CAM47101 INSPN120ALOHATIC,3/15/2015,3/15/2015,3/9/2015,5,Short Form,Call Center Internal
Treadclimber,CAM47101 INSPN120ALOHATIC,3/14/2015,3/14/2015,3/9/2015,1,Short Form,Third Party Call Center - Evolve
Treadclimber,CAM47101 INSPN120ALOHATIC,,3/14/2015,3/9/2015,1,Short Form,Third Party Call Center - Evolve
Treadclimber,CAM47101 INSPN120ALOHATIC,3/15/2015,3/15/2015,3/9/2015,4,Short Form,Third Party Call Center - Evolve
Treadclimber,CAM47101 INSPN120ALOHATIC,3/15/2015,3/14/2015,3/9/2015,1,Short Form,Third Party Call Center - West
Treadclimber,CAM47103 SPKEN120ALOHATIC,3/10/2015,3/10/2015,3/9/2015,7,Short Form,Call Center Internal
Treadclimber,CAM47103 SPKEN120ALOHATIC,3/11/2015,3/11/2015,3/9/2015,7,Short Form,Call Center Internal
Treadclimber,CAM47103 SPKEN120ALOHATIC,3/13/2015,3/13/2015,3/9/2015,9,Short Form,Call Center Internal
Treadclimber,CAM47104 FOXNN120ALOHATIC,3/9/2015,3/9/2015,3/9/2015,2,Short Form,Call Center Internal
Treadclimber,CAM47104 FOXNN120ALOHATIC,,3/9/2015,3/9/2015,1,Short Form,Call Center Internal
Treadclimber,CAM47104 FOXNN120ALOHATIC,3/10/2015,3/10/2015,3/9/2015,1,Short Form,Call Center Internal
Treadclimber,CAM47104 FOXNN120ALOHATIC,3/11/2015,3/11/2015,3/9/2015,1,Short Form,Call Center Internal
Treadclimber,CAM47104 FOXNN120ALOHATIC,3/9/2015,3/9/2015,3/9/2015,1,Short Form,Third Party Call Center - Evolve
Treadclimber,CAM47104 FOXNN120ALOHATIC,3/10/2015,3/10/2015,3/9/2015,2,Short Form,Third Party Call Center - Evolve
Treadclimber,CAM47104 FOXNN120ALOHATIC,3/11/2015,3/11/2015,3/9/2015,3,Short Form,Third Party Call Center - Evolve
Treadclimber,CAM47104 FOXNN120ALOHATIC,3/12/2015,3/12/2015,3/9/2015,1,Short Form,Third Party Call Center - Evolve
Treadclimber,CAM47104 FOXNN120ALOHATIC,3/21/2015,3/13/2015,3/9/2015,1,Short Form,Third Party Call Center - Evolve
Treadclimber,CAM47104 FOXNN120ALOHATIC,3/14/2015,3/14/2015,3/9/2015,2,Short Form,Third Party Call Center - Evolve
Treadclimber,CAM47104 FOXNN120ALOHATIC,3/15/2015,3/15/2015,3/9/2015,1,Short Form,Third Party Call Center - Evolve
Treadclimber,CAM47104 FOXNN120ALOHATIC,3/13/2015,3/13/2015,3/9/2015,1,Short Form,Third Party Call Center - West
Treadclimber,CAM47105 METVN120ALOHATIC,3/9/2015,3/9/2015,3/9/2015,1,Short Form,Call Center Internal
Treadclimber,CAM47105 METVN120ALOHATIC,3/10/2015,3/10/2015,3/9/2015,1,Short Form,Call Center Internal
Treadclimber,CAM47105 METVN120ALOHATIC,3/11/2015,3/11/2015,3/9/2015,1,Short Form,Call Center Internal
Treadclimber,CAM47105 METVN120ALOHATIC,3/12/2015,3/12/2015,3/9/2015,1,Short Form,Third Party Call Center - Evolve
Treadclimber,CAM47106 CI**N120ALOHATIC,3/9/2015,3/9/2015,3/9/2015,2,Short Form,Call Center Internal
Treadclimber,CAM47106 CI**N120ALOHATIC,3/10/2015,3/10/2015,3/9/2015,2,Short Form,Call Center Internal
Treadclimber,CAM47106 CI**N120ALOHATIC,3/11/2015,3/11/2015,3/9/2015,4,Short Form,Call Center Internal
Treadclimber,CAM47106 CI**N120ALOHATIC,3/12/2015,3/12/2015,3/9/2015,2,Short Form,Call Center Internal
Treadclimber,CAM47106 CI**N120ALOHATIC,3/14/2015,3/14/2015,3/9/2015,2,Short Form,Call Center Internal
Treadclimber,CAM47106 CI**N120ALOHATIC,3/15/2015,3/15/2015,3/9/2015,2,Short Form,Call Center Internal
Treadclimber,CAM47106 CI**N120ALOHATIC,3/10/2015,3/10/2015,3/9/2015,1,Short Form,Third Party Call Center - Evolve
Treadclimber,CAM47106 CI**N120ALOHATIC,3/11/2015,3/11/2015,3/9/2015,1,Short Form,Third Party Call Center - Evolve
Treadclimber,CAM47106 CI**N120ALOHATIC,3/12/2015,3/12/2015,3/9/2015,2,Short Form,Third Party Call Center - Evolve
Treadclimber,CAM47106 CI**N120ALOHATIC,4/2/2015,3/12/2015,3/9/2015,1,Short Form,Third Party Call Center - Evolve
Treadclimber,CAM47107 LOGON120ALOHATIC,3/14/2015,3/14/2015,3/9/2015,1,Short Form,Call Center Internal
Treadclimber,CAM47110 DISEN60*ALOHATIC,3/9/2015,3/9/2015,3/9/2015,2,Short Form,Call Center Internal
Treadclimber,CAM47110 DISEN60*ALOHATIC,3/10/2015,3/10/2015,3/9/2015,4,Short Form,Call Center Internal
Treadclimber,CAM47110 DISEN60*ALOHATIC,3/11/2015,3/11/2015,3/9/2015,1,Short Form,Call Center Internal
Treadclimber,CAM47110 DISEN60*ALOHATIC,3/12/2015,3/12/2015,3/9/2015,1,Short Form,Call Center Internal
Treadclimber,CAM47110 DISEN60*ALOHATIC,3/13/2015,3/13/2015,3/9/2015,5,Short Form,Call Center Internal
Treadclimber,CAM47110 DISEN60*ALOHATIC,3/15/2015,3/15/2015,3/9/2015,1,Short Form,Third Party Call Center - Evolve
Treadclimber,CAM47111 DISEN60*WALKATIC,3/9/2015,3/9/2015,3/9/2015,2,Short Form,Call Center Internal
Treadclimber,CAM47114 HGTVL60*ALOHATIC,3/9/2015,3/9/2015,3/9/2015,1,Short Form,Call Center Internal
Treadclimber,CAM47114 HGTVL60*ALOHATIC,3/10/2015,3/10/2015,3/9/2015,1,Short Form,Call Center Internal
Treadclimber,CAM47115 USA*L60*ALOHATIC,3/9/2015,3/9/2015,3/9/2015,2,Short Form,Call Center Internal
Treadclimber,CAM47115 USA*L60*ALOHATIC,3/11/2015,3/11/2015,3/9/2015,2,Short Form,Call Center Internal
Treadclimber,CAM47115 USA*L60*ALOHATIC,3/12/2015,3/12/2015,3/9/2015,1,Short Form,Call Center Internal
Treadclimber,CAM47115 USA*L60*ALOHATIC,,3/14/2015,3/9/2015,1,Short Form,Third Party Call Center - Evolve
